,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,scaffold_smarts,scaffold_basis,dummy_places,type,name,fragment_smiles,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42a_fold3,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold4,rejection_mcmpnn_combi_v42a_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold0,rejection_mcmpnn_combi_v42d_fold1,fragment_effect_rejection_selectivity,scaffold_basis_logp,fragment_effect_logp_difference
52,52,52,52,52,52,52,52,52,DM300,Toluene,COC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=C1C=C(OC1=CN3C(=C4C=CC=CN4[Ru+2]345(N3C=CC=CC3=C3C=CC(OC6=CC7=C(C=C6)C(C)(C)CC76CC(C)(C)C7=CC=C(OC)C=C76)=CN34)N3C=CC=CC3=C3C=CC(OC4=CC6=C(C=C4)C(C)(C)CC64CC(C)(C)C6=CC=C(OC)C=C64)=CN35)C=C1)C=C2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,COC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=C1C=C(OC1=CN3C(=C4C=CC=CN4[Ru+2]345(N3C=CC=CC3=C3C=CC(OC6=CC7=C(C=C6)C(C)(C)CC76CC(C)(C)C7=CC=C(OC)C=C76)=CN34)N3C=CC=CC3=C3C=CC(OC4=CC6=C(C=C4)C(C)(C)CC64CC(C)(C)C6=CC=C(OC)C=C64)=CN35)C=C1)C=C2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.5,30,25,0.127,CF,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[*]c1cn([Ru+2]2(n3c4cccc3)(n5c(c6n2cc([*])cc6)cccc5)(n7c8cccc7)n9c4ccc([*])c9)c8cc1,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.n1([Ru+2]23(n4ccccc4c5ccccn53)(n6ccccc67)n8ccccc8c9ccccn29)c7cccc1,3,metal_catalyst,Ru-complex 1,CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1820.853999999999,27.64710000000009,1820.853999999999,27.64710000000009,0,0,0,1,0,0,0,0,1,0,0.89274615,0.9687364,0.99731624,0.8938786,1.0,0.950535478,0.8839121901500712,1.0171587658499288,,,,,,1.540911480784177,12.455099999999977,5.064000000000038
53,53,53,53,53,53,53,53,53,DM300,Toluene,C1=CC2=C3C=CC(C4CCC5(CCCC5)CC4)=CN3[Ru+2]34(N2C=C1)(N1C=CC=CC1=C1C=CC(C2CCC5(CCCC5)CC2)=CN13)N1C=CC=CC1=C1C=CC(C2CCC3(CCCC3)CC2)=CN14.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,C1=CC2=C3C=CC(C4CCC5(CCCC5)CC4)=CN3[Ru+2]34(N2C=C1)(N1C=CC=CC1=C1C=CC(C2CCC5(CCCC5)CC2)=CN13)N1C=CC=CC1=C1C=CC(C2CCC3(CCCC3)CC2)=CN14.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.5,30,25,0.127,CF,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[*]c1cn([Ru+2]2(n3c4cccc3)(n5c(c6n2cc([*])cc6)cccc5)(n7c8cccc7)n9c4ccc([*])c9)c8cc1,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.n1([Ru+2]23(n4ccccc4c5ccccn53)(n6ccccc67)n8ccccc8c9ccccn29)c7cccc1,3,metal_catalyst,Ru-complex 1,[*]C1CCC2(CCCC2)CC1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1268.271999999999,21.81750000000003,1268.271999999999,21.81750000000003,0,0,0,1,0,0,0,0,1,0,0.9061446,0.95254505,1.0,0.91701156,0.9397278,0.943085802,0.8975296846756038,0.9886419193243964,,,,,,1.470525589745287,12.455099999999977,3.1208000000000182
54,54,54,54,54,54,54,54,54,DM300,Toluene,CC1=C(N2CCN(C3=C(C)C(C(F)(F)F)=C(C)C(C(F)(F)F)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C(C(F)(F)F)C(C)=C1C(F)(F)F,CC1=C(N2CCN(C3=C(C)C(C(F)(F)F)=C(C)C(C(F)(F)F)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C(C(F)(F)F)C(C)=C1C(F)(F)F,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]C(F)(F)F,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,898.622,12.125519999999982,898.622,12.125519999999982,0,0,0,1,0,0,0,0,1,0,0.9227245,0.90198976,0.9434966,0.82177436,0.9711331,0.912223664,0.8418628392059565,0.9825844887940436,,,,,,1.0657682087827298,8.050320000000008,1.0187999999999935
55,55,55,55,55,55,55,55,55,DM300,Toluene,CC1=C(C2=CC=CC=C2)C(C)=C(N2CCN(C3=C(C)C(C4=CC=CC=C4)=C(C)C(C4=CC=CC=C4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1=CC=CC=C1,CC1=C(C2=CC=CC=C2)C(C)=C(N2CCN(C3=C(C)C(C4=CC=CC=C4)=C(C)C(C4=CC=CC=C4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1=CC=CC=C1,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]c1ccccc1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,931.026,14.718319999999967,931.026,14.718319999999968,0,0,0,1,0,0,0,0,1,0,0.94579196,0.9403519,1.0,0.8530416,1.0,0.947837092,0.8731090993048688,1.022565084695131,,,,,,1.213831017791462,8.050320000000008,1.6669999999999896
56,56,56,56,56,56,56,56,56,DM300,Toluene,CC1=C(N2CCN(C3=C(C)C(C(C)(C)C)=C(C)C(C(C)(C)C)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C(C(C)(C)C)C(C)=C1C(C)(C)C,CC1=C(N2CCN(C3=C(C)C(C(C)(C)C)=C(C)C(C(C)(C)C)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C(C(C)(C)C)C(C)=C1C(C)(C)C,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]C(C)(C)C,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,851.0659999999996,13.24031999999998,851.0659999999996,13.24031999999998,0,0,0,1,0,0,0,0,1,0,0.8996068,0.88562036,0.9520613,0.8211757,0.9828187,0.908256572,0.8305938386866623,0.9859193053133376,,,,,,1.0540565646202162,8.050320000000008,1.2974999999999928
57,57,57,57,57,57,57,57,57,DM300,Toluene,CC1=C(C(C)C)C(C)=C(N2CCN(C3=C(C)C(C(C)C)=C(C)C(C(C)C)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C(C)C,CC1=C(C(C)C)C(C)=C(N2CCN(C3=C(C)C(C(C)C)=C(C)C(C(C)C)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C(C)C,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]C(C)C,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,794.9579999999999,12.543919999999982,794.9579999999999,12.543919999999982,0,0,0,1,0,0,0,0,1,0,0.9141444,0.8892249,0.98061067,0.8467696,0.9690242,0.919954754,0.8507630302541229,0.9891464777458768,,,,,,1.090616447589575,8.050320000000008,1.1233999999999935
58,58,58,58,58,58,58,58,58,DM300,Toluene,COC1=C(C)C(OC)=C(C)C(N2CCN(C3=C(C)C(OC)=C(C)C(OC)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)=C1C,COC1=C(C)C(OC)=C(C)C(N2CCN(C3=C(C)C(OC)=C(C)C(OC)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)=C1C,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]OC,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,746.738,8.08472000000001,746.738,8.08472000000001,0,0,0,1,0,0,0,0,1,0,0.87548614,0.8401482,0.93838346,0.70528007,0.8538713,0.8426338340000001,0.7364628846708228,0.9488047833291776,,,,,,0.9210532766378364,8.050320000000008,0.008600000000000385
59,59,59,59,59,59,59,59,59,DM300,Toluene,CCCCCCCCC1=C(C)C(CCCCCCCC)=C(C)C(N2CCN(C3=C(C)C(CCCCCCCC)=C(C)C(CCCCCCCC)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)=C1C,CCCCCCCCC1=C(C)C(CCCCCCCC)=C(C)C(N2CCN(C3=C(C)C(CCCCCCCC)=C(C)C(CCCCCCCC)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)=C1C,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]CCCCCCCC,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1075.4979999999994,19.66231999999999,1075.4979999999994,19.66231999999999,0,0,0,1,0,0,0,0,1,0,0.908352,1.0,1.0,0.87026197,1.0,0.955722794,0.8786071687098871,1.032838419290113,,,,,,1.2645905191853468,8.050320000000008,2.9029999999999956
60,60,60,60,60,60,60,60,60,DM300,Toluene,CC1=C(C2CCCCC2)C(C)=C(N2CCN(C3=C(C)C(C4CCCCC4)=C(C)C(C4CCCCC4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1CCCCC1,CC1=C(C2CCCCC2)C(C)=C(N2CCN(C3=C(C)C(C4CCCCC4)=C(C)C(C4CCCCC4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1CCCCC1,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]C1CCCCC1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,955.218,16.24111999999996,955.218,16.24111999999996,0,0,0,1,0,0,0,0,1,0,0.9572351,0.99164194,1.0,0.8845173,0.95844924,0.958368716,0.9018232418975376,1.0149141901024623,,,,,,1.2842171458937723,8.050320000000008,2.047699999999988
61,61,61,61,61,61,61,61,61,DM300,Toluene,CC1=C(C2CCCCCCC2)C(C)=C(N2CCN(C3=C(C)C(C4CCCCCCC4)=C(C)C(C4CCCCCCC4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1CCCCCCC1,CC1=C(C2CCCCCCC2)C(C)=C(N2CCN(C3=C(C)C(C4CCCCCCC4)=C(C)C(C4CCCCCCC4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1CCCCCCC1,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]C1CCCCCCC1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1067.434,19.361919999999987,1067.434,19.361919999999987,0,0,0,1,0,0,0,0,1,0,0.9666916,1.0,1.0,0.9043468,0.98230433,0.970668546,0.9215072360939678,1.019829855906032,,,,,,1.4016806702306257,8.050320000000008,2.8278999999999948
62,62,62,62,62,62,62,62,62,DM300,Toluene,CCCCCCC1=C(C)C(CCCCCC)=C(C)C(N2CCN(C3=C(C)C(CCCCCC)=C(C)C(CCCCCC)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)=C1C,CCCCCCC1=C(C)C(CCCCCC)=C(C)C(N2CCN(C3=C(C)C(CCCCCC)=C(C)C(CCCCCC)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)=C1C,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]CCCCCC,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,963.2819999999998,16.541519999999966,963.2819999999998,16.541519999999966,0,0,0,1,0,0,0,0,1,0,0.91238546,0.97547096,1.0,0.8640974,0.9891532,0.948221404,0.8761940921469625,1.0202487158530371,,,,,,1.2160766727608334,8.050320000000008,2.1227999999999896
63,63,63,63,63,63,63,63,63,DM300,Toluene,CC1=C(C2=CC=NC=C2)C(C)=C(N2CCN(C3=C(C)C(C4=CC=NC=C4)=C(C)C(C4=CC=NC=C4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1=CC=NC=C1,CC1=C(C2=CC=NC=C2)C(C)=C(N2CCN(C3=C(C)C(C4=CC=NC=C4)=C(C)C(C4=CC=NC=C4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1=CC=NC=C1,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]c1ccncc1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,934.9779999999998,12.298319999999983,934.9779999999998,12.298319999999984,0,0,0,1,0,0,0,0,1,0,0.94893837,0.933639,1.0,0.8213695,0.94734335,0.930258044,0.8484283625962644,1.0120877254037357,,,,,,1.128834812812542,8.050320000000008,1.0619999999999936
64,64,64,64,64,64,64,64,64,DM300,Toluene,CC1=C(N2CCCCC2)C(C)=C(N2CCN(C3=C(C)C(N4CCCCC4)=C(C)C(N4CCCCC4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1N1CCCCC1,CC1=C(N2CCCCC2)C(C)=C(N2CCN(C3=C(C)C(N4CCCCC4)=C(C)C(N4CCCCC4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1N1CCCCC1,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]N1CCCCC1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,959.17,12.011519999999987,959.17,12.011519999999988,0,0,0,1,0,0,0,0,1,0,0.9530544,0.95758134,1.0,0.86245155,0.9297964,0.940576738,0.8778888950154925,1.0032645809845075,,,,,,1.1749302903405263,8.050320000000008,0.9902999999999946
65,65,65,65,65,65,65,65,65,DM300,Toluene,CC1=C(O)C(C)=C(N2CCN(C3=C(C)C(O)=C(C)C(O)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1O,CC1=C(O)C(C)=C(N2CCN(C3=C(C)C(O)=C(C)C(O)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1O,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]O,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,690.63,6.872720000000009,690.63,6.872720000000009,0,0,0,1,0,0,0,0,1,0,0.85131633,0.75229514,0.9267606,0.7345271,0.79712045,0.8124039239999998,0.715222247455721,0.9095856005442786,,,,,,0.8814704689909783,8.050320000000008,-0.2943999999999998
66,66,66,66,66,66,66,66,66,DM300,Toluene,CC1=C(N)C(C)=C(N2CCN(C3=C(C)C(N)=C(C)C(N)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1N,CC1=C(N)C(C)=C(N2CCN(C3=C(C)C(N)=C(C)C(N)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1N,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]N,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,686.6939999999998,6.379120000000006,686.6939999999998,6.379120000000006,0,0,0,1,0,0,0,0,1,0,0.8764957,0.8064885,0.978454,0.7939168,0.85270107,0.8616112140000001,0.7704223783953967,0.9528000496046034,,,,,,0.9511224263340398,8.050320000000008,-0.4178000000000006
67,67,67,67,67,67,67,67,67,DM300,Toluene,CC1=C(N2CCN(C3=C(C)C(C45CC6CC(CC(C6)C4)C5)=C(C)C(C45CC6CC(CC(C6)C4)C5)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C(C23CC4CC(CC(C4)C2)C3)C(C)=C1C12CC3CC(CC(C3)C1)C2,CC1=C(N2CCN(C3=C(C)C(C45CC6CC(CC(C6)C4)C5)=C(C)C(C45CC6CC(CC(C6)C4)C5)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C(C23CC4CC(CC(C4)C2)C3)C(C)=C1C12CC3CC(CC(C3)C1)C2,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]C12CC3CC(CC(C2)C3)C1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1163.522,17.921519999999976,1163.522,17.921519999999976,0,0,0,1,0,0,0,0,1,0,0.9764134,1.0,1.0,0.8880341,0.95100737,0.963090974,0.9052449303944486,1.0209370176055512,,,,,,1.3234481566020937,8.050320000000008,2.467799999999992
68,68,68,68,68,68,68,68,68,DM300,Toluene,CC1=C(C2CCCCCCCCC2)C(C)=C(N2CCN(C3=C(C)C(C4CCCCCCCCC4)=C(C)C(C4CCCCCCCCC4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1CCCCCCCCC1,CC1=C(C2CCCCCCCCC2)C(C)=C(N2CCN(C3=C(C)C(C4CCCCCCCCC4)=C(C)C(C4CCCCCCCCC4)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)C(C)=C1C1CCCCCCCCC1,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]C1CCCCCCCCC1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1179.65,22.48272000000002,1179.65,22.48272000000002,0,0,0,1,0,0,0,0,1,0,0.972735,1.0,1.0,0.92886263,1.0,0.980319526,0.9417114602086324,1.0189275917913676,,,,,,1.5486577470020118,8.050320000000008,3.6081000000000025
69,69,69,69,69,69,69,69,69,DM300,Toluene,CCCCCCCCCCC1=C(C)C(CCCCCCCCCC)=C(C)C(N2CCN(C3=C(C)C(CCCCCCCCCC)=C(C)C(CCCCCCCCCC)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)=C1C,CCCCCCCCCCC1=C(C)C(CCCCCCCCCC)=C(C)C(N2CCN(C3=C(C)C(CCCCCCCCCC)=C(C)C(CCCCCCCCCC)=C3C)C2=[Ru](Cl)(Cl)=CC2=C(OC(C)C)C=CC=C2)=C1C,0.5,30,25,0.127,CF,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)c([*])c(C)c([*])c3C)CCN2c4c(C)c([*])c(C)c([*])c4C)cccc1)C,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)CCN2c4c(C)cc(C)cc4C)cccc1)C,4,metal_catalyst,Ru-complex 2,[*]CCCCCCCCCC,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1187.7139999999986,22.783120000000018,1187.7139999999986,22.78312000000001,0,0,0,1,0,0,0,0,1,0,0.91013503,1.0,1.0,0.8830697,1.0,0.958640946,0.8873248007822074,1.0299570912177929,,,,,,1.2863246573310934,8.050320000000008,3.6832000000000025
