,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42a_fold3,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold4,rejection_mcmpnn_combi_v42a_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold0,rejection_mcmpnn_combi_v42d_fold1
10,0,0,0,0,0,0,0,DM300,Ethanol,Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5c(O)c3ccc5)ccc4,Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5c(O)c3ccc5)ccc4,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,424.4960000000001,5.185600000000006,424.4960000000001,5.185600000000006,0,0,0,1,0,0,0,0,1,0,,,,,,0.9192461,0.8392994049799372,0.9991927950200628,0.84522045,0.9721739,0.89006805,0.8887681,1.0
11,1,1,1,1,1,1,1,DM300,Ethanol,C[n+]1c2ccccc2cc3ccccc13.O=Cl(=O)([O-])=O,C[n+]1c2ccccc2cc3ccccc13.O=Cl(=O)([O-])=O,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,293.706,-1.938499999999998,293.706,-1.938499999999998,0,0,0,1,0,0,0,0,1,0,,,,,,0.5144923379999999,0.2865533761510825,0.7424312998489173,0.7631116,0.43385333,0.5606234,0.26349986,0.5513735
12,2,2,2,2,2,2,2,DM300,Ethanol,O=c(c(N)c1N)c1=O,O=c(c(N)c1N)c1=O,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,112.088,-1.553,112.088,-1.553,0,0,0,1,0,0,0,0,1,0,,,,,,0.6745327879999999,0.6128017786927209,0.736263797307279,0.6465044,0.615404,0.7277831,0.72461194,0.6583605
13,3,3,3,3,3,3,3,DM300,Ethanol,CC1(C)C2(CCC1CC2=O)CS(Nc3ncccc3)(=O)=O,CC1(C)C2(CCC1CC2=O)CS(Nc3ncccc3)(=O)=O,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,308.4030000000001,2.2187,308.4030000000001,2.2187,0,0,0,1,0,0,0,0,1,0,,,,,,0.905323408,0.8208858058962425,0.9897610101037572,0.7899191,0.9092941,0.94003296,0.92114675,0.96622413
14,4,4,4,4,4,4,4,DM300,Ethanol,Oc(cc1)c(c2c(O)ccc3c2cccc3)c4c1cccc4,Oc(cc1)c(c2c(O)ccc3c2cccc3)c4c1cccc4,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,286.33,5.071200000000003,286.33,5.071200000000003,0,0,0,1,0,0,0,0,1,0,,,,,,0.899014204,0.827790475386771,0.970237932613229,0.8335419,0.9553915,0.8708395,0.87177956,0.96351856
15,5,5,5,5,5,5,5,DM300,Ethanol,O=c(c(OC)c1Nc2ccccc2)c1=O,O=c(c(OC)c1Nc2ccccc2)c1=O,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,203.197,1.0347999999999995,203.197,1.0347999999999995,0,0,0,1,0,0,0,0,1,0,,,,,,0.7683363780000001,0.7129399314772722,0.823732824522728,0.74029815,0.7595778,0.84644485,0.75618833,0.73917276
16,6,6,6,6,6,6,6,DM300,Ethanol,c1cccnc1,c1cccnc1,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,79.10199999999999,1.0816,79.10199999999999,1.0816,0,0,0,1,0,0,0,0,1,0,,,,,,0.2902702759999999,0.1738072613122344,0.4067332906877655,0.38244045,0.26886413,0.31837934,0.13944569,0.34222177
17,7,7,7,7,7,7,7,DM300,Ethanol,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,308.425,3.6823000000000015,308.425,3.6823000000000015,0,0,0,1,0,0,0,0,1,0,,,,,,0.8816619699999999,0.7896894453177051,0.9736344946822948,0.79306835,0.8786535,0.8716807,0.8660099,0.9988974
18,8,8,8,8,8,8,8,DM300,Ethanol,COC[C@H]1NCCC1,COC[C@H]1NCCC1,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,115.176,0.3847999999999998,115.176,0.3847999999999998,0,0,0,1,0,0,0,0,1,0,,,,,,0.617550864,0.3675166885481675,0.8675850394518325,0.8198817,0.65040934,0.29198518,0.7338217,0.5916564
19,9,9,9,9,9,9,9,DM300,Ethanol,O=C1NCCN1,O=C1NCCN1,0.5,30,25,0.078,CF,DM,300,59.0,-37.5,0,0,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,86.09400000000001,-0.7008000000000001,86.09400000000001,-0.7008000000000001,0,0,0,1,0,0,0,0,1,0,,,,,,0.6165287879999999,0.4290003499747361,0.8040572260252636,0.7201693,0.67350864,0.6892673,0.35029495,0.64940375
