,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,is_augmented,id_original,loss_weight,rejection_mcmpnn_combi_v42c_fold3
10,2237,2237,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,C1=CC(=CC=C1O)Br,C1=CC(=CC=C1O)Br,Unknown,0.361859935,173.00899999999996,2.1547000000000005,173.00899999999996,2.1547000000000005,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1944039575053647,0,0,0,0,2237,0.3743559006958535,0.376652
11,4893,4893,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C1N(C2=CC=C(S(=O)(O)=O)C=C2)N=C(C(O)=O)C1N=NC3=CC=C(S(=O)(O)=O)C=C3,O=C1N(C2=CC=C(S(=O)(O)=O)C=C2)N=C(C(O)=O)C1N=NC3=CC=C(S(=O)(O)=O)C=C3,Unknown,1.0,468.4250000000001,1.1196999999999997,468.4250000000001,1.1196999999999997,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0,4893,0.738329246503991,1.0
12,2259,2259,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C1=CC2=C(C=CN2)C(=C1)Br,C1=CC2=C(C=CN2)C(=C1)Br,Unknown,0.706345864,196.047,2.930400000000001,196.047,2.930400000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5306874584229967,0,0,0,0,2259,0.4906875258393307,0.70198846
13,2164,2164,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C(O)c1ccccc1,O=C(O)c1ccccc1,Unknown,0.7,122.12299999999996,1.3848,122.12299999999996,1.3848,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.5214335044061567,0,0,0,0,2164,0.5537469348779932,0.70271266
14,5980,5980,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C(=C1)C(=O)N)N,C1=CC=C(C(=C1)C(=O)N)N,Unknown,0.54,136.15399999999997,0.3677000000000001,136.15399999999997,0.3677000000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3362990746103519,0,0,0,0,5980,0.4553030353441278,0.51097465
15,3749,3749,Acetone,6.3,10.0,500,59.0,-31.0,0,0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C)(C)C%12=CC=CC=C%12,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C)(C)C%12=CC=CC=C%12,Unknown,0.989,1279.8939999999998,26.89700000000007,1279.8939999999998,26.89700000000007,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.920818753952375,0,0,0,0,3749,1.1286036829194632,0.9744294
16,5336,5336,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C/C/1=CCCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,C/C/1=CCCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,Unknown,1.0,204.357,4.7252000000000045,204.357,4.7252000000000045,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0,5336,0.6496692426095704,1.0
17,4803,4803,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,NC1=C(C(S(O)(=O)=O)=CC2=C1C(O)=C(C(S(O)(=O)=O)=C2)/N=N/C3=CC=CC=C3)/N=N/C4=CC=C(C=C4)[N+]([O-])=O,NC1=C(C(S(O)(=O)=O)=CC2=C1C(O)=C(C(S(O)(=O)=O)=C2)/N=N/C3=CC=CC=C3)/N=N/C4=CC=C(C=C4)[N+]([O-])=O,Unknown,1.0,572.5370000000001,5.360000000000002,572.5370000000001,5.360000000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0,4803,0.6496692426095704,1.0
18,4695,4695,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.28355171,122.16699999999996,2.00904,122.16699999999996,2.00904,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1442093951890165,0,0,0,0,4695,0.3221807156085443,0.2618648
19,5299,5299,Methanol,0.75,15.0,150,59.0,0.0,0,1,21.0,CO,C1=CC=C(C=C1)C=CC2=CC=CC=C2,C1=CC=C(C=C1)C=CC2=CC=CC=C2,Unknown,0.83,180.25,3.857000000000003,180.25,3.857000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.767003889607846,0,0,0,0,5299,0.6337326032492588,0.84810877
20,4680,4680,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC=C(C=C1)C(CO)O,C1=CC=C(C=C1)C(CO)O,Unknown,0.46,138.16599999999997,0.7122999999999999,138.16599999999997,0.7122999999999999,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2668027348934305,0,0,0,0,4680,0.3573180834352636,0.4596617
21,781,781,Ethanol,0.320534523,10.0,500,82.0,0.0,0,1,21.0,C(C)O,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,ligand,0.822580645,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.748558034972507,0,0,0,0,781,7.384236622083614,0.8329079
22,5389,5389,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,COC1=CC(=C(C=C1)OC)C=O,COC1=CC(=C(C=C1)OC)C=O,Unknown,0.58,166.176,1.5163,166.176,1.5163,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3757179041643316,0,0,0,0,5389,0.479914010227594,0.56992227
23,4258,4258,Ethanol,0.14,30.0,150,59.0,0.0,0,1,25.0,C(C)O,BrC1=CC=C(/C=C(Br)/N(=O)=O)O1,BrC1=CC=C(/C=C(Br)/N(=O)=O)O1,Unknown,0.668,296.90200000000004,3.012100000000001,296.90200000000004,3.012100000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,0,0,0,DM150,0,1,DE,0.4775557664936801,1,0,0,0,4258,0.5340581549712201,0.6523377
24,223,223,Ethanol,0.320534523,20.0,500,82.0,0.0,0,1,21.0,C(C)O,Ic1c(O[Na])c(I)cc2c1OC3C(C(C(I)=CC3=C2c4c(Cl)c(Cl)c(Cl)c(Cl)c4C(O[Na])=O)=O)I,Ic1c(O[Na])c(I)cc2c1OC3C(C(C(I)=CC3=C2c4c(Cl)c(Cl)c(Cl)c(Cl)c4C(O[Na])=O)=O)I,organocatalyst,0.694499669,1019.6549999999996,7.480100000000001,1019.6549999999996,7.480100000000001,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,1,SS336,0,1,DE,0.513569052136118,0,0,0,0,223,0.5721367620687831,0.69984496
25,426,426,Petroleum ether,0.762989989,20.0,500,82.0,0.0,0,1,21.0,CCCCC,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,organocatalyst,-0.136363636,201.266,1.3781999999999996,201.266,1.3781999999999996,0.5,cat,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,0,0,0,0,1,SS336,0,1,DE,-0.0558993387948188,0,0,0,0,426,0.2558466064983118,-0.13832706
26,298,298,Toluene,0.341009623,30.0,300,87.0,-8.0,0,0,21.0,Cc1ccccc1,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,ligand,0.004047093,298.4100000000001,6.057800000000005,298.4100000000001,6.057800000000005,0.5,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,0,1,DE,0.0013253559441907,0,0,0,0,298,1.8370284715760228,0.0467394
27,3343,3343,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,Unknown,0.8,209.201,0.8420000000000001,209.201,0.8420000000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.6968039425795112,0,0,0,0,3343,0.6152743720866592,0.7894628
28,2861,2861,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(O)=CC(C)=C1N,CC1=CC(O)=CC(C)=C1N,Unknown,0.77,137.18199999999996,1.5912399999999998,137.18199999999996,1.5912399999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6363880201078557,0,0,0,0,2861,0.5251493044427361,0.8032768
29,4350,4350,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,C1=CC(=C(C=C1Cl)Cl)Cl,C1=CC(=C(C=C1Cl)Cl)Cl,Unknown,0.102990862,181.449,3.6468000000000007,181.449,3.6468000000000007,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0467192439977471,1,0,0,0,4350,0.2165564142031901,0.1361934
30,2758,2758,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC(=CC=C1O)Br,C1=CC(=CC=C1O)Br,Unknown,0.48,173.00899999999996,2.1547000000000005,173.00899999999996,2.1547000000000005,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2831622767004755,0,0,0,0,2758,0.3681459041454232,0.49091613
31,4953,4953,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,Unknown,0.518787234,333.884,5.052700000000004,333.884,5.052700000000004,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.3167612963850121,0,0,0,0,4953,0.45974818653302,0.5377342
32,2026,2026,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC2=C(C=C1)C=C(C=C2)Br,COC1=CC2=C(C=C1)C=C(C=C2)Br,Unknown,0.73172744,237.096,3.6109000000000018,237.096,3.6109000000000018,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5698079007576724,0,0,0,0,2026,0.5044288835527949,0.6284869
33,4922,4922,Dimethylformamide,0.2,20.0,150,59.0,0.0,0,1,25.0,O=CN(C)C,c1(P(c2ccccc2)c3ccccc3)ccccc1,c1(P(c2ccccc2)c3ccccc3)ccccc1,ligand,0.987,262.292,3.4448000000000016,262.292,3.4448000000000016,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.8538719643217616,0,0,0,0,4922,14.258837079210208,0.9895071
34,5640,5640,Toluene,4.285714286,20.0,300,87.0,-8.0,0,0,22.0,Cc1ccccc1,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.041593039,162.019,2.575600000000001,162.019,2.575600000000001,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0179971348247585,0,0,0,0,5640,0.2665119026120654,0.06562346
35,4831,4831,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,Nc1ccc2[nH]ccc2c1,Nc1ccc2[nH]ccc2c1,Unknown,0.67195646,132.166,1.7500999999999998,132.166,1.7500999999999998,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.4827466311362631,1,0,0,0,4831,0.4720694107972684,0.6811048
36,3424,3424,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,O=CC1=CC(C)=CC(C)=C1,O=CC1=CC(C)=CC(C)=C1,Unknown,0.73,134.178,2.11594,134.178,2.11594,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.5670307091255943,0,0,0,0,3424,0.5722051660405929,0.7385591
37,4748,4748,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=C(SC(=C1)C=O)C=O,C1=C(SC(=C1)C=O)C=O,Unknown,0.52,140.16299999999995,1.3731,140.16299999999995,1.3731,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3178549236261682,0,0,0,0,4748,0.3898015455657422,0.5083058
38,2825,2825,Toluene,4.285714286,20.0,300,87.0,-8.0,0,0,22.0,Cc1ccccc1,CC1=CC=CC2=CC=CC=C12,CC1=CC=CC2=CC=CC=C12,Unknown,0.021637266,142.201,3.148220000000002,142.201,3.148220000000002,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0090564254618456,0,0,0,0,2825,0.2665119026120654,0.040979326
39,3821,3821,Ethanol,0.244542261,20.0,500,82.0,0.0,0,1,22.0,C(C)O,O=C1NC2=C(C=CC(Br)=C2)C1,O=C1NC2=C(C=CC(Br)=C2)C1,Unknown,0.25869885,212.046,1.9437,212.046,1.9437,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1294198666219517,1,0,0,0,3821,0.2933913604429454,0.2818785
40,4120,4120,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC(=CN=C1)C(=O)N,C1=CC(=CN=C1)C(=O)N,Unknown,0.5,122.12699999999998,0.1805,122.12699999999998,0.1805,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3001622741327542,0,0,0,0,4120,0.4306920604606613,0.50230026
41,3411,3411,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,Unknown,0.6,214.264,3.370800000000002,214.264,3.370800000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3968556273798176,0,0,0,0,3411,0.4331128284063802,0.6075178
42,1007,1007,Ethanol,0.078074137,20.0,300,59.0,-37.5,0,0,21.0,C(C)O,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,organocatalyst,0.994380989,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.179206897166017,0,0,0,0,1007,0.6466271604257497,0.99841666
43,2269,2269,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC1=CC=C(C=C1)I,CC1=CC=C(C=C1)I,Unknown,0.35,218.037,2.5996200000000007,218.037,2.5996200000000007,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.186419011431808,0,0,0,0,2269,0.3384009046476625,0.36999848
44,1049,1049,Acetonitrile,0.45587198,20.0,500,82.0,0.0,0,1,21.0,C(C)#N,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,organocatalyst,0.434840734,385.46400000000017,2.706100000000001,385.46400000000017,2.706100000000001,0.5,cat,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2470613804456774,0,0,0,0,1049,0.4060546186519936,0.43366623
45,3436,3436,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,Unknown,0.88,252.73,2.12088,252.73,2.12088,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.91721462968355,0,0,0,0,3436,0.5847023183486133,0.8995268
46,735,735,1-Heptanol,0.099610805,30.0,300,87.0,-8.0,0,0,21.0,CCCCCCCO,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,ligand,0.511226945,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0.5,cat,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,1,0,0,0,0,GMT-oNF-2,0,1,DE,0.3100051113850596,0,0,0,0,735,3.2663603692925847,0.56599915
47,5971,5971,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CC1=C(N=C(C(=N1)C)C)C,CC1=C(N=C(C(=N1)C)C)C,Unknown,0.84,136.198,1.71028,136.198,1.71028,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.7931741239681502,0,0,0,0,5971,0.6398853469701254,0.84295577
