,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42c_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,PMPerformance,Ethanol,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,393.5550000000001,7.192200000000008,393.5550000000001,7.192200000000008,0,0,1,0,0,0,0,0,1,0,0.3383652,0.3371691,0.48025024,0.41299796,0.32407075,0.37857065,0.2956836854280391,0.46145761457196094
11,11,11,11,11,11,11,PMPerformance,Ethanol,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,476.7290000000002,10.496399999999992,476.7290000000002,10.496399999999992,0,0,1,0,0,0,0,0,1,0,0.5387068,0.52681106,0.64404154,0.4557239,0.57397175,0.54785101,0.4623910293418748,0.6333109906581252
12,12,12,12,12,12,12,PMPerformance,Ethanol,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,484.70500000000027,9.4452,484.70500000000027,9.4452,0,0,1,0,0,0,0,0,1,0,0.4903933,0.50151056,0.64853936,0.42367244,0.59549797,0.531922726,0.42084936011116786,0.6429960918888322
13,13,13,13,13,13,13,PMPerformance,Ethanol,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,466.9030000000005,11.24519999999999,466.9030000000005,11.24519999999999,0,0,1,0,0,0,0,0,1,0,0.72895765,0.7837872,0.7587708,0.8341485,0.90547764,0.802228358,0.7160320512815689,0.8884246647184312
14,14,14,14,14,14,14,PMPerformance,Ethanol,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,622.6880000000002,9.1764,622.6880000000002,9.1764,0,0,1,0,0,0,0,0,1,0,0.4110512,0.38561195,0.44918692,0.31570524,0.452029,0.40271686199999995,0.3332385358016528,0.4721951881983471
15,15,15,15,15,15,15,PMPerformance,Ethanol,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,0,0,1,0,0,0,0,0,1,0,0.56327456,0.5082951,0.77426577,0.5472629,0.67636013,0.6138916919999999,0.47819440260538804,0.7495889813946118
16,16,16,16,16,16,16,PMPerformance,Ethanol,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,0,0,1,0,0,0,0,0,1,0,0.36022356,0.4889747,0.41429746,0.24979332,0.31934696,0.3665272,0.2534609298753656,0.4795934701246344
17,17,17,17,17,17,17,PMPerformance,Ethanol,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0,0,1,0,0,0,0,0,1,0,0.4308561,0.4498372,0.5003121,0.23219934,0.3562317,0.393887288,0.2645748793429882,0.5231996966570118
18,18,18,18,18,18,18,PMPerformance,Ethanol,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,315.401,5.549400000000005,315.401,5.549400000000005,0,0,1,0,0,0,0,0,1,0,0.22774291,0.29310274,0.31915897,0.11457735,0.16698402,0.22431319800000002,0.11846530123152803,0.330161094768472
19,19,19,19,19,19,19,PMPerformance,Ethanol,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,280.436,6.466400000000006,280.436,6.466400000000006,0,0,1,0,0,0,0,0,1,0,0.34596527,0.46259198,0.61019856,0.3817899,0.39858407,0.43982595599999996,0.3104543071663207,0.5691976048336792
20,20,20,20,20,20,20,PMPerformance,Ethanol,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1223.2760000000003,16.567999999999966,1223.2760000000003,16.567999999999966,0,0,1,0,0,0,0,0,1,0,0.6953343,0.7355867,0.7309364,0.84025276,0.81127846,0.762677724,0.6875173249098,0.8378381230902
21,21,21,21,21,21,21,PMPerformance,Ethanol,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1681.71,21.50820000000001,1681.71,21.50820000000001,0,0,1,0,0,0,0,0,1,0,0.730247,0.7995231,0.7844861,0.8823129,0.81797063,0.802907946,0.7344403767035418,0.8713755152964583
22,22,22,22,22,22,22,PMPerformance,Ethanol,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1910.0040000000004,26.509200000000053,1910.0040000000004,26.509200000000053,0,0,1,0,0,0,0,0,1,0,0.7672975,0.8226292,0.79397744,0.8752817,0.796373,0.811111768,0.7603668198424643,0.8618567161575356
23,23,23,23,23,23,23,PMPerformance,Ethanol,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,394.5640000000001,8.844400000000004,394.5640000000001,8.844400000000004,0,0,1,0,0,0,0,0,1,0,0.5397017,0.6977236,0.83419573,0.7829684,0.78500307,0.7279185000000001,0.5837553676078312,0.8720816323921691
24,24,24,24,24,24,24,PMPerformance,Ethanol,CCCCCCCCP(CCCCCCCC)CCCCCCCC,CCCCCCCCP(CCCCCCCC)CCCCCCCC,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,370.6460000000002,9.5498,370.6460000000002,9.5498,0,0,1,0,0,0,0,0,1,0,0.41402775,0.469473,0.50222796,0.6223245,0.55529505,0.5126696519999999,0.41344074155850935,0.6118985624414905
25,25,25,25,25,25,25,PMPerformance,Ethanol,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,325.348,4.424800000000004,325.348,4.424800000000004,0,0,1,0,0,0,0,0,1,0,0.19773728,0.32874262,0.26872241,0.16114676,0.20430839,0.23213149200000002,0.14960863923610923,0.3146543447638908
26,26,26,26,26,26,26,PMPerformance,Ethanol,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,398.426,5.252200000000005,398.426,5.252200000000005,0,0,1,0,0,0,0,0,1,0,0.32551473,0.34741896,0.45148054,0.37508214,0.26517874,0.352935022,0.2680711746256332,0.4377988693743668
27,27,27,27,27,27,27,PMPerformance,Ethanol,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,0.5,30,25,0.539,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,499.4600000000002,0.1571000000000002,499.4600000000002,0.1571000000000002,0,0,1,0,0,0,0,0,1,0,0.7104942,0.75535893,0.77584493,0.7929355,0.7444587,0.755818452,0.7167391708945338,0.7948977331054662
