,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold0,rejection_mcmpnn_combi_v42d_fold1,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,PMPerformance,Acetonitrile,NC(=O)CCNc1c(Nc2c(F)cc(O)cc2F)c(=O)c(=O)c1=O,NC(=O)CCNc1c(Nc2c(F)cc(O)cc2F)c(=O)c(=O)c1=O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,339.25400000000013,-0.3425000000000006,339.25400000000013,-0.3425000000000006,0,0,1,0,0,0,0,0,1,0,0.24778295,0.37218076,0.48788637,0.6730766,0.37603927,0.43139319,0.23322692369777343,0.6295594563022265
11,11,11,11,11,11,11,PMPerformance,Acetonitrile,CC(C)(C)C(=O)Oc1cc(/C=N/[C@@H]2CCCC[C@H]2Nc2c(Nc3cccc(F)c3F)c(=S)c2=S)c(O)c(C(C)(C)C)c1,CC(C)(C)C(=O)Oc1cc(/C=N/[C@@H]2CCCC[C@H]2Nc2c(Nc3cccc(F)c3F)c(=S)c2=S)c(O)c(C(C)(C)C)c1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,613.7959999999999,8.839780000000003,613.7959999999999,8.839780000000003,0,0,1,0,0,0,0,0,1,0,0.6725325,0.61048436,0.6256109,0.6687032,0.7056225,0.656590692,0.6089420336396585,0.7042393503603415
12,12,12,12,12,12,12,PMPerformance,Acetonitrile,CCOC(=O)c1cnn(C)c1S(=O)(=O)Nc1c(Nc2cccc(/N=N/c3cccc([N+](=O)[O-])c3)c2)c(=O)c1=O,CCOC(=O)c1cnn(C)c1S(=O)(=O)Nc1c(Nc2cccc(/N=N/c3cccc([N+](=O)[O-])c3)c2)c(=O)c1=O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,553.5130000000003,3.0608000000000013,553.5130000000003,3.0608000000000013,0,0,1,0,0,0,0,0,1,0,0.62540644,0.58709836,0.65505683,0.82158375,0.597912,0.6574114759999999,0.5388560928476941,0.7759668591523058
13,13,13,13,13,13,13,PMPerformance,Acetonitrile,CCOC(=O)[C@]1(NC(=O)[C@H](Cc2ccccc2)NC(=O)NCCC(N)=O)Cc2cc(Br)c(OC)cc2C1,CCOC(=O)[C@]1(NC(=O)[C@H](Cc2ccccc2)NC(=O)NCCC(N)=O)Cc2cc(Br)c(OC)cc2C1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,575.4600000000002,1.7602999999999998,575.4600000000002,1.7602999999999998,0,0,1,0,0,0,0,0,1,0,0.6997274,0.6946809,0.64900976,0.74323034,0.6283381,0.6829973,0.6268224567002423,0.7391721432997578
14,14,14,14,14,14,14,PMPerformance,Acetonitrile,O=C(NS(=O)(=O)Nc1ccccc1C#Cc1cc([N+](=O)[O-])ccc1O)c1cccc(F)c1,O=C(NS(=O)(=O)Nc1ccccc1C#Cc1cc([N+](=O)[O-])ccc1O)c1cccc(F)c1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,455.4230000000002,2.926000000000001,455.4230000000002,2.926000000000001,0,0,1,0,0,0,0,0,1,0,0.46756923,0.55343467,0.7796285,0.7795801,0.45178062,0.606398624,0.4042837924310862,0.8085134555689137
15,15,15,15,15,15,15,PMPerformance,Acetonitrile,CC(C)[C@H](NC(=O)NC[C@@H](C(=O)N[C@H](C(=O)OC(C)(C)C)C(C)C)C(F)(F)F)C(=O)O,CC(C)[C@H](NC(=O)NC[C@@H](C(=O)N[C@H](C(=O)OC(C)(C)C)C(C)C)C(F)(F)F)C(=O)O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,455.47400000000016,2.0558,455.47400000000016,2.0558,0,0,1,0,0,0,0,0,1,0,0.6709422,0.5780465,0.5829289,0.76368475,0.65277034,0.649674538,0.5554270427514677,0.7439220332485322
16,16,16,16,16,16,16,PMPerformance,Acetonitrile,O=c1c(NCc2ccc3ccc4cccc5ccc2c3c45)c(Nc2cccc3cc[nH]c23)c(=O)c1=O,O=c1c(NCc2ccc3ccc4cccc5ccc2c3c45)c(Nc2cccc3cc[nH]c23)c(=O)c1=O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,469.5000000000002,5.377200000000003,469.5000000000002,5.377200000000003,0,0,1,0,0,0,0,0,1,0,0.46408215,0.44645324,0.5995853,0.54390997,0.42384878,0.495575888,0.40411359682353576,0.5870381791764643
17,17,17,17,17,17,17,PMPerformance,Acetonitrile,C=C(C)C(=O)OCCNc1c(Nc2ccc(Cl)c([N+](=O)[O-])c2)c1=O,C=C(C)C(=O)OCCNc1c(Nc2ccc(Cl)c([N+](=O)[O-])c2)c1=O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,351.7460000000001,2.758800000000001,351.7460000000001,2.758800000000001,0,0,1,0,0,0,0,0,1,0,0.32336637,0.44312334,0.6139557,0.47084916,0.2963947,0.429537854,0.2713771829729443,0.5876985250270557
18,18,18,18,18,18,18,PMPerformance,Acetonitrile,CCN(CC)c1ccc2ccccc2c1-c1c(NS(=O)(=O)NC[C@@H](C)O)ccc2ccccc12,CCN(CC)c1ccc2ccccc2c1-c1c(NS(=O)(=O)NC[C@@H](C)O)ccc2ccccc12,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.63000000000017,5.1333000000000055,477.63000000000017,5.1333000000000055,0,0,1,0,0,0,0,0,1,0,0.5720063,0.4071039,0.73698384,0.8735423,0.6470399,0.6473352480000001,0.4299623456683445,0.8647081503316556
19,19,19,19,19,19,19,PMPerformance,Acetonitrile,O=C(NC(=O)C(Cl)(Cl)Cl)Nc1c2ccccc2nc2ccccc12,O=C(NC(=O)C(Cl)(Cl)Cl)Nc1c2ccccc2nc2ccccc12,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,382.6340000000001,4.406300000000002,382.6340000000001,4.406300000000002,0,0,1,0,0,0,0,0,1,0,0.37670612,0.39340025,0.73183554,0.39194414,0.19753033,0.41828327600000004,0.17776518693670673,0.6588013650632933
20,20,20,20,20,20,20,PMPerformance,Acetonitrile,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)Nc1c(NCCc2ccc(O)c(O)c2)c(=O)c1=O,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)Nc1c(NCCc2ccc(O)c(O)c2)c(=O)c1=O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,542.6320000000002,4.627900000000005,542.6320000000002,4.627900000000005,0,0,1,0,0,0,0,0,1,0,0.59961677,0.599144,0.69983816,0.6892118,0.568848,0.6313317460000001,0.557901888623024,0.7047616033769761
21,21,21,21,21,21,21,PMPerformance,Acetonitrile,CC(C)(C)C(=O)Nc1c(NC[C@@H]2CCC3=NN(c4ccccc4)[C]N32)c(=S)c1=S,CC(C)(C)C(=O)Nc1c(NC[C@@H]2CCC3=NN(c4ccccc4)[C]N32)c(=S)c1=S,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,425.5830000000001,4.712070000000003,425.5830000000001,4.712070000000003,0,0,1,0,0,0,0,0,1,0,0.4862433,0.5164117,0.41677433,0.6377828,0.40872115,0.49318665599999995,0.37792417850865956,0.6084491334913403
22,22,22,22,22,22,22,PMPerformance,Acetonitrile,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](Nc1c(N[C@@H]2c3ccccc3C[C@@H]2O)c1=O)c1ccnc2ccc(OC)cc12,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](Nc1c(N[C@@H]2c3ccccc3C[C@@H]2O)c1=O)c1ccnc2ccc(OC)cc12,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,522.6490000000003,4.599000000000004,522.6490000000003,4.599000000000004,0,0,1,0,0,0,0,0,1,0,0.5809056,0.5250052,0.72043145,0.63743025,0.64178336,0.621111172,0.5302679095050316,0.7119544344949684
23,23,23,23,23,23,23,PMPerformance,Acetonitrile,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@H](NS(=O)(=O)N[C@H](C)C(C)(C)C)C[C@H]1C[C@H]3O,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@H](NS(=O)(=O)N[C@H](C)C(C)(C)C)C[C@H]1C[C@H]3O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,584.8640000000001,4.403400000000004,584.8640000000001,4.403400000000004,0,0,1,0,0,0,0,0,1,0,0.70911765,0.7305958,0.8134367,0.87677395,0.8305705,0.79209892,0.704798043997174,0.879399796002826
24,24,24,24,24,24,24,PMPerformance,Acetonitrile,COC(=O)[C@@H](Nc1c(N[C@@H](CO)Cc2ccccc2)c1=O)C(C)C,COC(=O)[C@@H](Nc1c(N[C@@H](CO)Cc2ccccc2)c1=O)C(C)C,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,332.4000000000001,1.5473999999999992,332.4000000000001,1.5473999999999992,0,0,1,0,0,0,0,0,1,0,0.19027534,0.32821286,0.6360301,0.57866603,0.5389886,0.454434586,0.22108779915984442,0.6877813728401555
25,25,25,25,25,25,25,PMPerformance,Acetonitrile,CN(C(=O)OC(C)(C)C)c1nc2c(I)c(NS(=O)(=O)N[C@H](C(=O)N3CCC[C@@H]3c3ccccc3)C(C)(C)C)ccc2s1,CN(C(=O)OC(C)(C)C)c1nc2c(I)c(NS(=O)(=O)N[C@H](C(=O)N3CCC[C@@H]3c3ccccc3)C(C)(C)C)ccc2s1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,727.6910000000001,6.296900000000007,727.6910000000001,6.296900000000007,0,0,1,0,0,0,0,0,1,0,0.7941077,0.75688636,0.6231426,0.8917742,0.8371279,0.780607752,0.6547567699724783,0.9064587340275216
26,26,26,26,26,26,26,PMPerformance,Acetonitrile,CC(=O)Nc1ccc(NC(=O)NCCCCc2c[nH]cn2)cc1,CC(=O)Nc1ccc(NC(=O)NCCCCc2c[nH]cn2)cc1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,315.37699999999995,2.5125,315.37699999999995,2.5125,0,0,1,0,0,0,0,0,1,0,0.54694015,0.6098105,0.565131,0.65785974,0.44159928,0.564268134,0.4638119393353036,0.6647243286646963
27,27,27,27,27,27,27,PMPerformance,Acetonitrile,O=C(Nc1ccc2ccccc2c1-c1c(P(c2ccccc2)c2ccccc2)ccc2ccccc12)N[C@@H](c1ccc(Cl)cc1)[C@@H](NC(=O)c1ccccc1)c1ccc(Cl)cc1,O=C(Nc1ccc2ccccc2c1-c1c(P(c2ccccc2)c2ccccc2)ccc2ccccc12)N[C@@H](c1ccc(Cl)cc1)[C@@H](NC(=O)c1ccccc1)c1ccc(Cl)cc1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,864.813,12.75909999999998,864.813,12.75909999999998,0,0,1,0,0,0,0,0,1,0,0.7216762,0.84689665,0.7078319,0.82608616,0.836571,0.787812382,0.7042785016853959,0.8713462623146042
28,28,28,28,28,28,28,PMPerformance,Acetonitrile,COC(=O)c1ccccc1CS(=O)(=O)Nc1c(N[C@@H](C)c2ccc(Br)cc2)c1=O,COC(=O)c1ccccc1CS(=O)(=O)Nc1c(N[C@@H](C)c2ccc(Br)cc2)c1=O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,479.3520000000001,3.586500000000002,479.3520000000001,3.586500000000002,0,0,1,0,0,0,0,0,1,0,0.473834,0.5318051,0.7603137,0.7880119,0.49847034,0.610487008,0.42281929509107075,0.7981547209089292
29,29,29,29,29,29,29,PMPerformance,Acetonitrile,COC(=O)CC[C@H](Nc1c(N[C@@H]2CCCC[C@H]2n2c(C)ccc2C)c(=S)c1=S)C(=O)OC,COC(=O)CC[C@H](Nc1c(N[C@@H]2CCCC[C@H]2n2c(C)ccc2C)c(=S)c1=S)C(=O)OC,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.6520000000002,4.942020000000005,477.6520000000002,4.942020000000005,0,0,1,0,0,0,0,0,1,0,0.5482864,0.4937771,0.5550453,0.465854,0.48611742,0.5098160440000001,0.4606283286498492,0.559003759350151
30,30,30,30,30,30,30,PMPerformance,Acetonitrile,COc1ccc(OC)c(CCNC(=O)Nc2cc(C)c(O)cc2C(C)C)c1,COc1ccc(OC)c(CCNC(=O)Nc2cc(C)c(O)cc2C(C)C)c1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,372.4650000000001,4.205420000000003,372.4650000000001,4.205420000000003,0,0,1,0,0,0,0,0,1,0,0.4066569,0.37972283,0.6236052,0.60828507,0.4003246,0.48371891999999994,0.3331838002950473,0.6342540397049525
31,31,31,31,31,31,31,PMPerformance,Acetonitrile,CC(C)COC(=O)NC(=S)NCCc1c[nH]c2ccccc12,CC(C)COC(=O)NC(=S)NCCc1c[nH]c2ccccc12,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,319.43,2.967100000000001,319.43,2.967100000000001,0,0,1,0,0,0,0,0,1,0,0.2877714,0.5587547,0.5821649,0.6011543,0.42074513,0.490118086,0.3243786960993852,0.6558574759006148
32,32,32,32,32,32,32,PMPerformance,Acetonitrile,CC(C)NC(=O)[C@@H](Nc1c(N[C@@H](C)c2ccccc2)c1=O)C(C)(C)C,CC(C)NC(=O)[C@@H](Nc1c(N[C@@H](C)c2ccccc2)c1=O)C(C)(C)C,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,343.4710000000002,3.4467000000000017,343.4710000000002,3.4467000000000017,0,0,1,0,0,0,0,0,1,0,0.17413151,0.3350742,0.62358344,0.59411144,0.54991806,0.45536373,0.2148760974389168,0.6958513625610833
33,33,33,33,33,33,33,PMPerformance,Acetonitrile,Cc1cccc(C(=O)CCCNc2c(N[C@@H]3CCCC[C@@H]3N)c(=O)c(=O)c2=O)c1,Cc1cccc(C(=O)CCCNc2c(N[C@@H]3CCCC[C@@H]3N)c(=O)c(=O)c2=O)c1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,397.4750000000002,1.7080199999999994,397.4750000000002,1.7080199999999994,0,0,1,0,0,0,0,0,1,0,0.3448711,0.31956553,0.56868774,0.6159233,0.33820975,0.437451484,0.2603322476931371,0.6145707203068629
34,34,34,34,34,34,34,PMPerformance,Acetonitrile,C[C@@H]1CCCCN1CCCNc1c(NCC(N)=O)c1=O,C[C@@H]1CCCCN1CCCNc1c(NCC(N)=O)c1=O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,280.372,0.4960000000000011,280.372,0.4960000000000011,0,0,1,0,0,0,0,0,1,0,0.22061831,0.35687613,0.49211553,0.68957263,0.3829314,0.42842280000000005,0.21101890676524737,0.6458266932347527
35,35,35,35,35,35,35,PMPerformance,Acetonitrile,O=c1c(Nc2cc(CN3CCCC3)c(O)c(CN3CCCC3)c2)c(Nc2cc(-c3ccccn3)[nH]n2)c1=O,O=c1c(Nc2cc(CN3CCCC3)c(O)c(CN3CCCC3)c2)c(Nc2cc(-c3ccccn3)[nH]n2)c1=O,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,513.6020000000002,3.4521000000000006,513.6020000000002,3.4521000000000006,0,0,1,0,0,0,0,0,1,0,0.6009451,0.4967876,0.5993476,0.7656193,0.6698357,0.62650706,0.5032007367653447,0.7498133832346553
36,36,36,36,36,36,36,PMPerformance,Acetonitrile,COc1ccc(C(=O)NCCNc2c(NCCC(=O)NCc3ccccc3)c(=O)c2=O)cc1,COc1ccc(C(=O)NCCNc2c(NCCC(=O)NCc3ccccc3)c(=O)c2=O)cc1,0.5,30,25,2.531,CF,appcat,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,450.4950000000002,1.2514999999999992,450.4950000000002,1.2514999999999992,0,0,1,0,0,0,0,0,1,0,0.42722073,0.5434953,0.6660561,0.7466867,0.47345454,0.571382674,0.40613770849926323,0.7366276395007367
