,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42c_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,PMPerformance,Acetonitrile,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,393.5550000000001,7.192200000000008,393.5550000000001,7.192200000000008,0,0,1,0,0,0,0,0,1,0,0.40994945,0.37000853,0.35427135,0.4431044,0.34147865,0.383762476,0.33161982779017624,0.4359051242098238
11,11,11,11,11,11,11,PMPerformance,Acetonitrile,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,476.7290000000002,10.496399999999992,476.7290000000002,10.496399999999992,0,0,1,0,0,0,0,0,1,0,0.67543757,0.63520086,0.55440605,0.57477,0.5867429,0.605311476,0.544229745200458,0.6663932067995421
12,12,12,12,12,12,12,PMPerformance,Acetonitrile,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,484.70500000000027,9.4452,484.70500000000027,9.4452,0,0,1,0,0,0,0,0,1,0,0.5189476,0.62134284,0.5260523,0.63467443,0.6020844,0.5806203139999999,0.5131176576450421,0.6481229703549577
13,13,13,13,13,13,13,PMPerformance,Acetonitrile,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,466.9030000000005,11.24519999999999,466.9030000000005,11.24519999999999,0,0,1,0,0,0,0,0,1,0,0.6877739,0.7909683,0.6313624,0.8400582,0.85444605,0.76092177,0.6398222848574183,0.8820212551425818
14,14,14,14,14,14,14,PMPerformance,Acetonitrile,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,622.6880000000002,9.1764,622.6880000000002,9.1764,0,0,1,0,0,0,0,0,1,0,0.47438762,0.4893743,0.5004348,0.55153763,0.59362984,0.521872838,0.4604146793662504,0.5833309966337494
15,15,15,15,15,15,15,PMPerformance,Acetonitrile,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,0,0,1,0,0,0,0,0,1,0,0.40405703,0.34017956,0.4893697,0.5027258,0.35916746,0.41909991,0.32706223866363227,0.5111375813363678
16,16,16,16,16,16,16,PMPerformance,Acetonitrile,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,0,0,1,0,0,0,0,0,1,0,0.44033605,0.3560409,0.50474113,0.4414197,0.50017273,0.44854210199999994,0.37378765739699804,0.5232965466030018
17,17,17,17,17,17,17,PMPerformance,Acetonitrile,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0,0,1,0,0,0,0,0,1,0,0.45333064,0.39008725,0.53476673,0.40248904,0.46368262,0.448871256,0.37747783168806726,0.5202646803119327
18,18,18,18,18,18,18,PMPerformance,Acetonitrile,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,315.401,5.549400000000005,315.401,5.549400000000005,0,0,1,0,0,0,0,0,1,0,0.30202317,0.28519368,0.3987168,0.30379203,0.33580524,0.325106184,0.2691860731899499,0.3810262948100501
19,19,19,19,19,19,19,PMPerformance,Acetonitrile,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,280.436,6.466400000000006,280.436,6.466400000000006,0,0,1,0,0,0,0,0,1,0,0.3264943,0.36301708,0.3823331,0.2794561,0.4259699,0.355454096,0.28641455350707923,0.42449363849292077
20,20,20,20,20,20,20,PMPerformance,Acetonitrile,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1223.2760000000003,16.567999999999966,1223.2760000000003,16.567999999999966,0,0,1,0,0,0,0,0,1,0,0.75806177,0.706805,0.73994386,0.8369711,0.7847924,0.765314826,0.7043793193806903,0.8262503326193097
21,21,21,21,21,21,21,PMPerformance,Acetonitrile,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1681.71,21.50820000000001,1681.71,21.50820000000001,0,0,1,0,0,0,0,0,1,0,0.78575265,0.7952099,0.7572527,0.88739586,0.8436179,0.813845802,0.7498209234597024,0.8778706805402976
22,22,22,22,22,22,22,PMPerformance,Acetonitrile,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1910.0040000000004,26.509200000000053,1910.0040000000004,26.509200000000053,0,0,1,0,0,0,0,0,1,0,0.8082043,0.8483476,0.7660814,0.8950952,0.8541713,0.83437996,0.7734782997713513,0.8952816202286488
23,23,23,23,23,23,23,PMPerformance,Acetonitrile,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,394.5640000000001,8.844400000000004,394.5640000000001,8.844400000000004,0,0,1,0,0,0,0,0,1,0,0.42757955,0.7208285,0.7659518,0.7577257,0.70444244,0.6753055979999999,0.5004784999548221,0.8501326960451777
24,24,24,24,24,24,24,PMPerformance,Acetonitrile,CCCCCCCCP(CCCCCCCC)CCCCCCCC,CCCCCCCCP(CCCCCCCC)CCCCCCCC,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,370.6460000000002,9.5498,370.6460000000002,9.5498,0,0,1,0,0,0,0,0,1,0,0.16001362,0.014512658,0.059462786,0.11915183,0.39991742,0.1506116628,-0.03570263222143799,0.33692595782143797
25,25,25,25,25,25,25,PMPerformance,Acetonitrile,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,325.348,4.424800000000004,325.348,4.424800000000004,0,0,1,0,0,0,0,0,1,0,0.12545648,0.24950123,0.13056445,0.1118429,0.15542367,0.154557746,0.08581020959797711,0.22330528240202288
26,26,26,26,26,26,26,PMPerformance,Acetonitrile,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,398.426,5.252200000000005,398.426,5.252200000000005,0,0,1,0,0,0,0,0,1,0,0.33751148,0.19469741,0.4326306,0.32065868,0.36083084,0.329265802,0.2218576335106518,0.4366739704893482
27,27,27,27,27,27,27,PMPerformance,Acetonitrile,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,0.5,30,25,2.531,CF,ligand,PM,300,-1.0,0.0,1,1,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,499.4600000000002,0.1571000000000002,499.4600000000002,0.1571000000000002,0,0,1,0,0,0,0,0,1,0,0.79708815,0.9012156,0.85440874,0.8985385,0.8237733,0.855004858,0.7982378549562162,0.9117718610437838
