,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42a_fold3,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold4,rejection_mcmpnn_combi_v42a_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,DM300,Toluene,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,690.0480000000001,5.643300000000005,690.0480000000001,5.643300000000005,0,0,0,1,0,0,0,0,1,0,0.85791224,0.8881829,0.94019544,0.82163763,0.9486484,0.891315322,0.8242858575339304,0.9583447864660696
11,11,11,11,11,11,11,DM300,Toluene,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,631.0040000000002,6.8871000000000056,631.0040000000002,6.8871000000000056,0,0,0,1,0,0,0,0,1,0,0.8662487,0.908273,0.9581107,0.81936914,0.9719604,0.904792388,0.8258972537653135,0.9836875222346864
12,12,12,12,12,12,12,DM300,Toluene,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1177.966,21.0179,1177.966,21.0179,0,0,0,1,0,0,0,0,1,0,0.9198001,1.0,1.0,0.908187,0.9740819,0.9604137999999999,0.9059428668943472,1.0148847331056525
13,13,13,13,13,13,13,DM300,Toluene,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,847.1960000000003,9.201500000000005,847.1960000000003,9.201500000000005,0,0,0,1,0,0,0,0,1,0,0.91310054,0.9209487,0.99334776,0.84134984,0.9467778,0.9231049280000001,0.8542986695057118,0.9919111864942884
14,14,14,14,14,14,14,DM300,Toluene,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,224.508,0.0250999999999999,224.508,0.0250999999999999,0,0,0,1,0,0,0,0,1,0,0.64676225,0.7587371,0.76901066,0.7460345,0.89950883,0.7640106679999998,0.6521180417352401,0.8759032942647595
15,15,15,15,15,15,15,DM300,Toluene,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,258.035,0.60719,258.035,0.60719,0,0,0,1,0,0,0,0,1,0,0.6224977,0.6522137,0.62148917,0.5753696,0.6975099,0.633816014,0.5779707190802174,0.6896613089197826
16,16,16,16,16,16,16,DM300,Toluene,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,726.5990000000002,8.290990000000008,726.5990000000002,8.290990000000008,0,0,0,1,0,0,0,0,1,0,0.8864764,0.905785,0.9106327,0.83189,0.95755994,0.898468808,0.8420112992423372,0.9549263167576627
17,17,17,17,17,17,17,DM300,Toluene,CC(C)Oc1c(C=[Ru]([P](C2CCCCC2)(C3CCCCC3)C4CCCCC4)(Cl)Cl)cccc1,CC(C)Oc1c(C=[Ru]([P](C2CCCCC2)(C3CCCCC3)C4CCCCC4)(Cl)Cl)cccc1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,600.6170000000005,10.016299999999994,600.6170000000005,10.016299999999994,0,0,0,1,0,0,0,0,1,0,0.91271794,0.9644543,0.9657513,0.82492673,0.9019203,0.913954114,0.8423416524048166,0.9855665755951835
18,18,18,18,18,18,18,DM300,Toluene,Cc1cc(C)c(N2CCN(C2=[Ru](Cl)(Cl)([P](C3CCCCC3)(C4CCCCC4)C5CCCCC5)=C6C=C(C7=CC=CC=C76)c8ccccc8)c9c(C)cc(C)cc9C)c(C)c1,Cc1cc(C)c(N2CCN(C2=[Ru](Cl)(Cl)([P](C3CCCCC3)(C4CCCCC4)C5CCCCC5)=C6C=C(C7=CC=CC=C76)c8ccccc8)c9c(C)cc(C)cc9C)c(C)c1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,949.1099999999996,15.545019999999964,949.1099999999996,15.545019999999964,0,0,0,1,0,0,0,0,1,0,0.9407152,0.9881562,1.0,0.8810515,0.97637445,0.95725947,0.8976204505060019,1.016898489493998
19,19,19,19,19,19,19,DM300,Toluene,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,833.2540000000001,8.765220000000003,833.2540000000001,8.765220000000003,0,0,0,1,0,0,0,0,1,0,0.8881813,0.906536,0.9301444,0.8398944,0.9440025,0.90175172,0.8512210050412596,0.9522824349587404
20,20,20,20,20,20,20,DM300,Toluene,Cl[Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)(Cl)[P](c4ccccc4)(c5ccccc5)c6ccccc6,Cl[Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)(Cl)[P](c4ccccc4)(c5ccccc5)c6ccccc6,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,701.9100000000001,8.266100000000007,701.9100000000001,8.266100000000007,0,0,0,1,0,0,0,0,1,0,0.8983681,0.9259747,0.938757,0.82283705,0.9692904,0.9110454499999999,0.8421226852880037,0.9799682147119961
21,21,21,21,21,21,21,DM300,Toluene,Cl[Ru](=Cc1ccccc1OC(C)C(C)=O)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,Cl[Ru](=Cc1ccccc1OC(C)C(C)=O)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,654.6440000000001,7.619420000000009,654.6440000000001,7.619420000000009,0,0,0,1,0,0,0,0,1,0,0.8881829,0.8421852,0.9688085,0.80196595,0.9157908,0.8833866699999999,0.803165144814635,0.9636081951853649
22,22,22,22,22,22,22,DM300,Toluene,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0,0,0,1,0,0,0,0,1,0,0.9307083,0.96950936,1.0,0.84192723,0.9786958,0.944168138,0.8666612863717135,1.0216749896282864
23,23,23,23,23,23,23,DM300,Toluene,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,988.813,14.855389999999968,988.813,14.855389999999968,0,0,0,1,0,0,0,0,1,0,0.869251,0.9159336,0.9210991,0.8267626,0.8247738,0.8715640199999999,0.8139093949914562,0.9292186450085436
24,24,24,24,24,24,24,DM300,Toluene,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1343.804999999998,17.299099999999974,1343.804999999998,17.299099999999974,0,0,0,1,0,0,0,0,1,0,0.8862622,0.9285554,0.8798896,0.8234731,0.97184455,0.89800497,0.8288534499477471,0.9671564900522529
25,25,25,25,25,25,25,DM300,Toluene,O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.OP(O)(O)=O,O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.OP(O)(O)=O,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,2898.052999999997,-6.060099999999995,2898.052999999997,-6.060099999999995,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,26,26,26,26,26,26,DM300,Toluene,O=C(O[Pd]1([P](CCCC[P]1(c2ccccc2)c3ccccc3)(c4ccccc4)c5ccccc5)OC(C(F)(F)F)=O)C(F)(F)F,O=C(O[Pd]1([P](CCCC[P]1(c2ccccc2)c3ccccc3)(c4ccccc4)c5ccccc5)OC(C(F)(F)F)=O)C(F)(F)F,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,758.9280000000005,7.142300000000004,758.9280000000005,7.142300000000004,0,0,0,1,0,0,0,0,1,0,0.89512134,0.8870914,0.89954406,0.84436274,0.87145793,0.879515494,0.8517321647602971,0.9072988232397028
27,27,27,27,27,27,27,DM300,Toluene,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,636.9610000000002,5.667400000000005,636.9610000000002,5.667400000000005,0,0,0,1,0,0,0,0,1,0,0.85561275,0.85681856,0.91783226,0.8370514,0.8370555,0.860874094,0.8195842947227407,0.9021638932772593
28,28,28,28,28,28,28,DM300,Toluene,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,670.9780000000002,5.228100000000005,670.9780000000002,5.228100000000005,0,0,0,1,0,0,0,0,1,0,0.8582938,0.8614969,0.9199138,0.8373911,0.87084657,0.869588434,0.8314998197870251,0.9076770482129748
29,29,29,29,29,29,29,DM300,Toluene,O=C[Rh]([P](c1ccccc1)(c2ccccc2)c3ccccc3)([H])([P](c4ccccc4)(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)c9ccccc9,O=C[Rh]([P](c1ccccc1)(c2ccccc2)c3ccccc3)([H])([P](c4ccccc4)(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)c9ccccc9,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,919.8080000000002,9.7901,919.8080000000002,9.7901,0,0,0,1,0,0,0,0,1,0,0.89195037,0.9416991,1.0,0.8578739,1.0,0.9383046740000001,0.8591833451230014,1.0174260028769988
30,30,30,30,30,30,30,DM300,Toluene,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,654.7930000000002,5.767100000000005,654.7930000000002,5.767100000000005,0,0,0,1,0,0,0,0,1,0,0.88244146,0.7541375,1.0,0.7648503,0.94957304,0.8702004600000001,0.7343715043609101,1.00602941563909
31,31,31,31,31,31,31,DM300,Toluene,CC(C)(C)C1=CC(C2=[N]3C=CC(C(C)(C)C)=C2)=[N]([Ir+]453([N]6=C(C7=C5C=CC=C7)C=CC=C6)C8=CC=CC=C8C9=CC=CC=[N]94)C=C1,CC(C)(C)C1=CC(C2=[N]3C=CC(C(C)(C)C)=C2)=[N]([Ir+]453([N]6=C(C7=C5C=CC=C7)C=CC=C6)C8=CC=CC=C8C9=CC=CC=[N]94)C=C1,0.5,30,25,0.127,CF,metal_catalyst,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,769.005,8.582500000000005,769.005,8.582500000000005,0,0,0,1,0,0,0,0,1,0,0.91373867,0.83783376,1.0,0.7850243,0.9676767,0.900854686,0.7900587188778747,1.0116506531221252
