,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold0,rejection_mcmpnn_combi_v42d_fold1,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,GMT-oNF-2,Toluene,N=C(N(C)C)N(C)C,N=C(N(C)C)N(C)C,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,115.18,0.0443699999999998,115.18,0.0443699999999998,0,0,0,0,0,0,1,0,1,0,0.45998037,0.29329887,0.36946547,0.5906725,0.32424617,0.40753267600000004,0.2583700232654077,0.5566953287345924
11,11,11,11,11,11,11,GMT-oNF-2,Toluene,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,201.266,1.3781999999999996,201.266,1.3781999999999996,0,0,0,0,0,0,1,0,1,0,0.15010205,0.25519702,0.1390886,0.3242394,0.03327173,0.18037976000000003,0.04078821415621389,0.3199713058437862
12,12,12,12,12,12,12,GMT-oNF-2,Toluene,CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,242.4709999999999,5.003600000000005,242.4709999999999,5.003600000000005,0,0,0,0,0,0,1,0,1,0,0.77545744,0.6765291,0.7810281,0.65982133,0.4529858,0.6691643540000001,0.5041042644812677,0.8342244435187325
13,13,13,13,13,13,13,GMT-oNF-2,Toluene,S=c1c(NC[C@H]2NCCC2)c(NCc3ccccc3)c1=S,S=c1c(NC[C@H]2NCCC2)c(NCc3ccccc3)c1=S,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,317.483,3.7971800000000018,317.483,3.7971800000000018,0,0,0,0,0,0,1,0,1,0,0.7440517,0.5807984,0.7605494,0.83145964,0.34542856,0.65245754,0.41079760253797604,0.894117477462024
14,14,14,14,14,14,14,GMT-oNF-2,Toluene,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,385.46400000000017,2.706100000000001,385.46400000000017,2.706100000000001,0,0,0,0,0,0,1,0,1,0,0.75897515,0.62754744,0.7552099,0.8511318,0.2619804,0.650968938,0.36346450102487354,0.9384733749751264
15,15,15,15,15,15,15,GMT-oNF-2,Toluene,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,628.5730000000003,6.117400000000004,628.5730000000003,6.117400000000004,0,0,0,0,0,0,1,0,1,0,0.84325147,0.8169881,0.87455803,0.9811774,0.7507283,0.85334066,0.7480826166140244,0.9585987033859755
16,16,16,16,16,16,16,GMT-oNF-2,Toluene,N[C@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34,N[C@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,323.4400000000001,3.139600000000001,323.4400000000001,3.139600000000001,0,0,0,0,0,0,1,0,1,0,0.780206,0.6215025,0.6135227,0.67279565,0.2086603,0.5793374299999999,0.30912877570910907,0.8495460842908908
17,17,17,17,17,17,17,GMT-oNF-2,Toluene,NC1CCCCC1,NC1CCCCC1,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,99.177,1.2778,99.177,1.2778,0,0,0,0,0,0,1,0,1,0,-0.013350725,0.091236115,0.13515547,0.09206894,-0.030637443,0.0548944714,-0.03532418722560036,0.14511313002560036
18,18,18,18,18,18,18,GMT-oNF-2,Toluene,c1cccnc1,c1cccnc1,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,79.10199999999999,1.0816,79.10199999999999,1.0816,0,0,0,0,0,0,1,0,1,0,0.31933326,0.14400426,0.20346916,-0.053208947,-0.12011248,0.0986970506,-0.1274284392190514,0.3248225404190514
19,19,19,19,19,19,19,GMT-oNF-2,Toluene,CN(C)CCN(C)C,CN(C)CCN(C)C,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,116.208,0.1095999999999999,116.208,0.1095999999999999,0,0,0,0,0,0,1,0,1,0,0.114889234,0.21623343,0.24698547,0.3325906,0.04502523,0.19114479280000002,0.05105067955322712,0.3312389060467729
20,20,20,20,20,20,20,GMT-oNF-2,Toluene,CCN(CC)CC,CCN(CC)CC,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,101.193,1.3481,101.193,1.3481,0,0,0,0,0,0,1,0,1,0,0.19002393,0.20896044,0.30743265,0.27674273,0.10132891,0.21689773199999998,0.11694696221069394,0.316848501789306
21,21,21,21,21,21,21,GMT-oNF-2,Toluene,CN(c1ccncc1)C,CN(c1ccncc1)C,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,122.17099999999998,1.1476,122.17099999999998,1.1476,0,0,0,0,0,0,1,0,1,0,0.11433551,0.15846959,0.21637636,0.048808634,-0.028787017,0.1018406154,-0.016537199555120577,0.22021843035512056
22,22,22,22,22,22,22,GMT-oNF-2,Toluene,C1OCCOCCOCCOCCOCCOC1,C1OCCOCCOCCOCCOCCOC1,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,264.3179999999999,0.099600000000001,264.3179999999999,0.099600000000001,0,0,0,0,0,0,1,0,1,0,0.1904248,0.30572963,0.3624882,0.24776348,-0.030334175,0.215214387,0.027059628160630567,0.40336914583936945
23,23,23,23,23,23,23,GMT-oNF-2,Toluene,c12c(OCCOCCOc3c(OCCOCCO2)cccc3)cccc1,c12c(OCCOCCOc3c(OCCOCCO2)cccc3)cccc1,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,360.406,2.948800000000001,360.406,2.948800000000001,0,0,0,0,0,0,1,0,1,0,0.44429126,0.49728164,0.5391412,0.49593928,0.097070724,0.4147448208,0.1903253024585748,0.6391643391414252
24,24,24,24,24,24,24,GMT-oNF-2,Toluene,Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5cccc3c5O)ccc4,Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5cccc3c5O)ccc4,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,424.4960000000001,5.185600000000006,424.4960000000001,5.185600000000006,0,0,0,0,0,0,1,0,1,0,0.74820757,0.6794188,0.69439745,0.7490351,0.29774922,0.633761628,0.39731389527242467,0.8702093607275754
25,25,25,25,25,25,25,GMT-oNF-2,Toluene,[H][C@@]1(O[C@](O2)([H])[C@H](OC(C3=CC=CC=C3)=O)C(OC(C4=CC=CC=C4)=O)[C@@](O[C@@]5([H])O[C@H](COC(C6=CC=CC=C6)=O)[C@@]([C@H](OC(C7=CC=CC=C7)=O)[C@H]5OC(C8=CC=CC=C8)=O)([H])O[C@@]9([H])O[C@@H]([C@](O[C@]%10([H])[C@H](OC(C%11=CC=CC=C%11)=O)[C@@H](OC(C%12=CC=CC=C%12)=O)[C@@](O%13)([H])[C@@H](COC(C%14=CC=CC=C%14)=O)O%10)([H])[C@H](OC(C%15=CC=CC=C%15)=O)[C@H]9OC(C%16=CC=CC=C%16)=O)COC(C%17=CC=CC=C%17)=O)([H])[C@H]2COC(C%18=CC=CC=C%18)=O)[C@@H](COC(C%19=CC=CC=C%19)=O)O[C@](O[C@]%20([H])[C@@H](COC(C%21=CC=CC=C%21)=O)O[C@@](O[C@]%22([H])[C@@H](COC(C%23=CC=CC=C%23)=O)O[C@@]%13([H])[C@H](OC(C%24=CC=CC=C%24)=O)[C@H]%22OC(C%25=CC=CC=C%25)=O)([H])[C@@H]([C@H]%20OC(C%26=CC=CC=C%26)=O)OC(C%27=CC=CC=C%27)=O)([C@@H]([C@H]1OC(C%28=CC=CC=C%28)=O)OC(C%29=CC=CC=C%29)=O)[H],[H][C@@]1(O[C@](O2)([H])[C@H](OC(C3=CC=CC=C3)=O)C(OC(C4=CC=CC=C4)=O)[C@@](O[C@@]5([H])O[C@H](COC(C6=CC=CC=C6)=O)[C@@]([C@H](OC(C7=CC=CC=C7)=O)[C@H]5OC(C8=CC=CC=C8)=O)([H])O[C@@]9([H])O[C@@H]([C@](O[C@]%10([H])[C@H](OC(C%11=CC=CC=C%11)=O)[C@@H](OC(C%12=CC=CC=C%12)=O)[C@@](O%13)([H])[C@@H](COC(C%14=CC=CC=C%14)=O)O%10)([H])[C@H](OC(C%15=CC=CC=C%15)=O)[C@H]9OC(C%16=CC=CC=C%16)=O)COC(C%17=CC=CC=C%17)=O)([H])[C@H]2COC(C%18=CC=CC=C%18)=O)[C@@H](COC(C%19=CC=CC=C%19)=O)O[C@](O[C@]%20([H])[C@@H](COC(C%21=CC=CC=C%21)=O)O[C@@](O[C@]%22([H])[C@@H](COC(C%23=CC=CC=C%23)=O)O[C@@]%13([H])[C@H](OC(C%24=CC=CC=C%24)=O)[C@H]%22OC(C%25=CC=CC=C%25)=O)([H])[C@@H]([C@H]%20OC(C%26=CC=CC=C%26)=O)OC(C%27=CC=CC=C%27)=O)([C@@H]([C@H]1OC(C%28=CC=CC=C%28)=O)OC(C%29=CC=CC=C%29)=O)[H],0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3321.254999999984,23.92810000000004,3321.254999999984,23.92810000000004,0,0,0,0,0,0,1,0,1,0,0.7137705,0.88638186,1.0,0.9180659,1.0,0.9036436520000001,0.7578778035081044,1.0494095004918957
26,26,26,26,26,26,26,GMT-oNF-2,Toluene,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)c(ccn3)c4c3ccc(OC)c4,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)c(ccn3)c4c3ccc(OC)c4,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,324.4240000000001,3.1732000000000014,324.4240000000001,3.1732000000000014,0,0,0,0,0,0,1,0,1,0,0.78300774,0.6342703,0.6292197,0.70895064,0.24086082,0.5992618399999999,0.3385356490616042,0.8599880309383956
27,27,27,27,27,27,27,GMT-oNF-2,Toluene,c12cccnc1c3ccccc3cc2,c12cccnc1c3ccccc3cc2,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,179.22199999999998,3.3880000000000017,179.22199999999998,3.3880000000000017,0,0,0,0,0,0,1,0,1,0,0.42328122,0.32822755,0.43460584,0.23996234,0.05478674,0.296172738,0.10204520342905649,0.4903002725709435
28,28,28,28,28,28,28,GMT-oNF-2,Toluene,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)OC(c4ccccc4)=O)C[C@@H]5CC[N@]1C[C@@H]5C=C,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)OC(c4ccccc4)=O)C[C@@H]5CC[N@]1C[C@@H]5C=C,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,414.5050000000002,4.734900000000004,414.5050000000002,4.734900000000004,0,0,0,0,0,0,1,0,1,0,0.89388716,0.7587811,0.7939532,0.85512793,0.43398535,0.747146948,0.5202339585563797,0.9740599374436204
29,29,29,29,29,29,29,GMT-oNF-2,Toluene,OCC[P+](CCCC)(CCCC)CCCC,OCC[P+](CCCC)(CCCC)CCCC,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,247.38299999999992,4.396600000000004,247.38299999999992,4.396600000000004,0,0,0,0,0,0,1,0,1,0,0.7516197,0.6977099,0.7420485,0.73103464,0.37115607,0.658713762,0.45752527507521,0.85990224892479
30,30,30,30,30,30,30,GMT-oNF-2,Toluene,CCCCCCCC[P+](CCO)(CCCCCCCC)CCCCCCCC,CCCCCCCC[P+](CCO)(CCCCCCCC)CCCCCCCC,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,415.7070000000004,9.077800000000003,415.7070000000004,9.077800000000003,0,0,0,0,0,0,1,0,1,0,0.8369583,0.8936473,0.8386041,0.8682612,0.6144842,0.81039102,0.6713442676284856,0.9494377723715143
31,31,31,31,31,31,31,GMT-oNF-2,Toluene,CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,259.438,6.204400000000007,259.438,6.204400000000007,0,0,0,0,0,0,1,0,1,0,0.7604234,0.7354018,0.7956648,0.68809354,0.41591138,0.679098984,0.490056023452685,0.8681419445473151
32,32,32,32,32,32,32,GMT-oNF-2,Toluene,CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,242.4709999999999,5.003600000000005,242.4709999999999,5.003600000000005,0,0,0,0,0,0,1,0,1,0,0.77545744,0.6765291,0.78102803,0.65982133,0.45298582,0.6691643439999999,0.5041042828621884,0.8342244051378114
33,33,33,33,33,33,33,GMT-oNF-2,Toluene,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)N)C[C@@H]4CC[N@]1C[C@@H]4CC,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)N)C[C@@H]4CC[N@]1C[C@@H]4CC,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,325.456,3.3636000000000017,325.456,3.3636000000000017,0,0,0,0,0,0,1,0,1,0,0.83952236,0.67875195,0.6870012,0.79272866,0.34505957,0.6686127479999999,0.4283720591361061,0.9088534368638937
34,34,34,34,34,34,34,GMT-oNF-2,Toluene,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)O)C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)O)C[C@@H]4CC[N@]1C[C@@H]4C=C,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,310.39700000000005,2.8702000000000005,310.39700000000005,2.8702000000000005,0,0,0,0,0,0,1,0,1,0,0.8355062,0.60109997,0.6614155,0.77641284,0.36809176,0.648505254,0.42262530418986516,0.874385203810135
35,35,35,35,35,35,35,GMT-oNF-2,Toluene,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)O)C[C@@H]4CC[N@+]1(C[C@@H]4C=C)Cc5cc(C[N@+]6(CC[C@H]7C[C@@]6([H])[C@@H](c(ccn8)c9c8ccc(OC)c9)O)C[C@@H]7C=C)cc(C[N@+]%10(CC[C@H]%11C[C@@]%10([H])[C@@H](c(ccn%12)c%13c%12ccc(OC)c%13)O)C[C@@H]%11C=C)c5,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)O)C[C@@H]4CC[N@+]1(C[C@@H]4C=C)Cc5cc(C[N@+]6(CC[C@H]7C[C@@]6([H])[C@@H](c(ccn8)c9c8ccc(OC)c9)O)C[C@@H]7C=C)cc(C[N@+]%10(CC[C@H]%11C[C@@]%10([H])[C@@H](c(ccn%12)c%13c%12ccc(OC)c%13)O)C[C@@H]%11C=C)c5,0.5,30,25,0.341,CF,organocatalyst,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1090.443,11.29139999999999,1090.443,11.29139999999999,0,0,0,0,0,0,1,0,1,0,0.7676707,0.9700205,0.9622626,0.9681479,1.0,0.9336203399999998,0.8170046127500338,1.050236067249966
