,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42c_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,GMT-oNF-2,Toluene,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,393.5550000000001,7.192200000000008,393.5550000000001,7.192200000000008,0,0,0,0,0,0,1,0,1,0,0.8105564,0.744725,0.66779155,0.47098187,0.8790523,0.714621424,0.5195768694683657,0.9096659785316342
11,11,11,11,11,11,11,GMT-oNF-2,Toluene,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,476.7290000000002,10.496399999999992,476.7290000000002,10.496399999999992,0,0,0,0,0,0,1,0,1,0,0.73717934,0.5368988,0.828439,0.43222535,0.6908721,0.645122918,0.44761441838329924,0.8426314176167007
12,12,12,12,12,12,12,GMT-oNF-2,Toluene,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,484.70500000000027,9.4452,484.70500000000027,9.4452,0,0,0,0,0,0,1,0,1,0,0.90489125,0.83024555,0.7791522,0.777205,0.66418046,0.7911348919999999,0.6819580816332976,0.9003117023667021
13,13,13,13,13,13,13,GMT-oNF-2,Toluene,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,466.9030000000005,11.24519999999999,466.9030000000005,11.24519999999999,0,0,0,0,0,0,1,0,1,0,0.93890023,0.9110661,0.85056436,0.9174707,0.9662287,0.916846018,0.8636131822902607,0.9700788537097392
14,14,14,14,14,14,14,GMT-oNF-2,Toluene,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,622.6880000000002,9.1764,622.6880000000002,9.1764,0,0,0,0,0,0,1,0,1,0,0.99449885,0.97322226,0.9092307,0.88472253,0.964152,0.945165268,0.887839539702309,1.002490996297691
15,15,15,15,15,15,15,GMT-oNF-2,Toluene,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,0,0,0,0,0,0,1,0,1,0,0.9174607,0.79417026,0.67861867,0.699986,0.7490106,0.767849246,0.6500566304015357,0.8856418615984644
16,16,16,16,16,16,16,GMT-oNF-2,Toluene,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,0,0,0,0,0,0,1,0,1,0,0.83401966,0.90535736,0.77841264,0.8298366,0.8930824,0.848141732,0.7839525405189921,0.9123309234810079
17,17,17,17,17,17,17,GMT-oNF-2,Toluene,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0,0,0,0,0,0,1,0,1,0,0.8779156,0.90164363,0.74985784,0.8838494,0.89070797,0.860794888,0.7830170756694587,0.9385727003305414
18,18,18,18,18,18,18,GMT-oNF-2,Toluene,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,315.401,5.549400000000005,315.401,5.549400000000005,0,0,0,0,0,0,1,0,1,0,0.7477204,0.6268493,0.25127882,0.6792448,0.5085858,0.562735824,0.3208168926928424,0.8046547553071576
19,19,19,19,19,19,19,GMT-oNF-2,Toluene,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,280.436,6.466400000000006,280.436,6.466400000000006,0,0,0,0,0,0,1,0,1,0,0.29519913,0.36615974,0.33759356,0.20480335,0.41006005,0.322763166,0.22578959834733142,0.41973673365266856
20,20,20,20,20,20,20,GMT-oNF-2,Toluene,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1223.2760000000003,16.567999999999966,1223.2760000000003,16.567999999999966,0,0,0,0,0,0,1,0,1,0,1.0,0.9587554,0.9284173,0.9649963,0.95389235,0.9612122700000001,0.9292292710780652,0.993195268921935
21,21,21,21,21,21,21,GMT-oNF-2,Toluene,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1681.71,21.50820000000001,1681.71,21.50820000000001,0,0,0,0,0,0,1,0,1,0,1.0,0.91295505,0.8796667,0.9479628,0.923933,0.93290351,0.8772314922499055,0.9885755277500946
22,22,22,22,22,22,22,GMT-oNF-2,Toluene,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1910.0040000000004,26.509200000000053,1910.0040000000004,26.509200000000053,0,0,0,0,0,0,1,0,1,0,1.0,0.90114486,0.82884586,0.9332939,0.9259286,0.9178426439999999,0.8411675076147913,0.9945177803852085
23,23,23,23,23,23,23,GMT-oNF-2,Toluene,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,394.5640000000001,8.844400000000004,394.5640000000001,8.844400000000004,0,0,0,0,0,0,1,0,1,0,0.90081567,0.8485784,0.7204982,0.77776384,0.9050709,0.8305454019999999,0.7309924610151116,0.9300983429848882
24,24,24,24,24,24,24,GMT-oNF-2,Toluene,CCCCCCCCP(CCCCCCCC)CCCCCCCC,CCCCCCCCP(CCCCCCCC)CCCCCCCC,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,370.6460000000002,9.5498,370.6460000000002,9.5498,0,0,0,0,0,0,1,0,1,0,0.84526026,0.78151554,0.42133802,0.7574447,0.85474384,0.732060472,0.5103756252906309,0.9537453187093692
25,25,25,25,25,25,25,GMT-oNF-2,Toluene,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,325.348,4.424800000000004,325.348,4.424800000000004,0,0,0,0,0,0,1,0,1,0,0.6719196,0.4996585,0.18156484,0.6485708,0.68394023,0.5371307940000001,0.27375513607807533,0.8005064519219248
26,26,26,26,26,26,26,GMT-oNF-2,Toluene,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,398.426,5.252200000000005,398.426,5.252200000000005,0,0,0,0,0,0,1,0,1,0,0.8664935,0.85487914,0.6763487,0.81558275,0.8726939,0.817199598,0.7156203194394365,0.9187788765605635
27,27,27,27,27,27,27,GMT-oNF-2,Toluene,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,0.5,30,25,0.341,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,499.4600000000002,0.1571000000000002,499.4600000000002,0.1571000000000002,0,0,0,0,0,0,1,0,1,0,0.8321912,0.88519037,0.7698489,0.7980264,0.91420037,0.839891448,0.7656721761014084,0.9141107198985917
