,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42c_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,GMT-oNF-2,Ethyl acetate,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,393.5550000000001,7.192200000000008,393.5550000000001,7.192200000000008,0,0,0,0,0,0,1,0,1,0,0.48212147,0.2572151,0.27924842,0.41347665,0.3607518,0.358562688,0.24266614895848987,0.47445922704151017
11,11,11,11,11,11,11,GMT-oNF-2,Ethyl acetate,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,476.7290000000002,10.496399999999992,476.7290000000002,10.496399999999992,0,0,0,0,0,0,1,0,1,0,0.40648663,0.3886733,0.41767147,0.33534873,0.45786402,0.40120883,0.34566821070516307,0.45674944929483696
12,12,12,12,12,12,12,GMT-oNF-2,Ethyl acetate,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,484.70500000000027,9.4452,484.70500000000027,9.4452,0,0,0,0,0,0,1,0,1,0,0.27981701,0.55246675,0.5309811,0.5154474,0.39368856,0.454480164,0.3110510352545497,0.5979092927454503
13,13,13,13,13,13,13,GMT-oNF-2,Ethyl acetate,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,466.9030000000005,11.24519999999999,466.9030000000005,11.24519999999999,0,0,0,0,0,0,1,0,1,0,0.6820646,0.7561524,0.5886881,0.60659564,0.79113495,0.684927138,0.574288139111077,0.7955661368889231
14,14,14,14,14,14,14,GMT-oNF-2,Ethyl acetate,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,622.6880000000002,9.1764,622.6880000000002,9.1764,0,0,0,0,0,0,1,0,1,0,0.586594,0.25706103,0.18205369,0.6085544,0.3700798,0.40086858400000003,0.16272803987893789,0.6390091281210621
15,15,15,15,15,15,15,GMT-oNF-2,Ethyl acetate,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,0,0,0,0,0,0,1,0,1,0,0.5012263,0.5620082,0.6299393,0.6338556,0.31787473,0.528980826,0.3675427348738347,0.6904189171261652
16,16,16,16,16,16,16,GMT-oNF-2,Ethyl acetate,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,0,0,0,0,0,0,1,0,1,0,0.7447754,0.7450603,0.64873266,0.6167024,0.49142924,0.6493399999999999,0.5187117522664415,0.7799682477335583
17,17,17,17,17,17,17,GMT-oNF-2,Ethyl acetate,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0,0,0,0,0,0,1,0,1,0,0.7371168,0.57653725,0.4798,0.64319277,0.26754072,0.540837508,0.3181211401680125,0.7635538758319874
18,18,18,18,18,18,18,GMT-oNF-2,Ethyl acetate,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,315.401,5.549400000000005,315.401,5.549400000000005,0,0,0,0,0,0,1,0,1,0,0.53371257,0.49963254,0.30124128,0.4222212,0.40885305,0.433132128,0.3209650379837361,0.5452992180162639
19,19,19,19,19,19,19,GMT-oNF-2,Ethyl acetate,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,280.436,6.466400000000006,280.436,6.466400000000006,0,0,0,0,0,0,1,0,1,0,0.20231536,0.17626143,0.2344679,0.25817958,0.49258712,0.27276227799999997,0.1153629902470332,0.4301615657529667
20,20,20,20,20,20,20,GMT-oNF-2,Ethyl acetate,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1223.2760000000003,16.567999999999966,1223.2760000000003,16.567999999999966,0,0,0,0,0,0,1,0,1,0,0.821262,0.7254349,0.65965044,0.6841922,0.8218522,0.742478348,0.648211415322924,0.836745280677076
21,21,21,21,21,21,21,GMT-oNF-2,Ethyl acetate,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1681.71,21.50820000000001,1681.71,21.50820000000001,0,0,0,0,0,0,1,0,1,0,0.8949925,0.7490825,0.6834839,0.7402201,0.8532648,0.7842087600000001,0.6760411391853043,0.8923763808146958
22,22,22,22,22,22,22,GMT-oNF-2,Ethyl acetate,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1910.0040000000004,26.509200000000053,1910.0040000000004,26.509200000000053,0,0,0,0,0,0,1,0,1,0,0.90630305,0.7512338,0.6777488,0.71605337,0.83524656,0.7773171160000001,0.6622693461475824,0.8923648858524178
23,23,23,23,23,23,23,GMT-oNF-2,Ethyl acetate,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,394.5640000000001,8.844400000000004,394.5640000000001,8.844400000000004,0,0,0,0,0,0,1,0,1,0,0.34217104,0.71984863,0.793608,0.88219845,0.79397106,0.7063594360000001,0.44367881161623274,0.9690400603837674
24,24,24,24,24,24,24,GMT-oNF-2,Ethyl acetate,CCCCCCCCP(CCCCCCCC)CCCCCCCC,CCCCCCCCP(CCCCCCCC)CCCCCCCC,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,370.6460000000002,9.5498,370.6460000000002,9.5498,0,0,0,0,0,0,1,0,1,0,0.4498947,0.4620427,0.156398,0.45819342,0.6971829,0.44474234399999996,0.20640795917334073,0.6830767288266592
25,25,25,25,25,25,25,GMT-oNF-2,Ethyl acetate,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,325.348,4.424800000000004,325.348,4.424800000000004,0,0,0,0,0,0,1,0,1,0,0.29617757,0.3624469,0.17908746,0.3197309,0.34513175,0.30051491599999997,0.2106358382270454,0.39039399377295453
26,26,26,26,26,26,26,GMT-oNF-2,Ethyl acetate,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.426,5.252200000000005,398.426,5.252200000000005,0,0,0,0,0,0,1,0,1,0,0.79432565,0.7530754,0.59901756,0.7011374,0.37029055,0.643569312,0.43331038548556894,0.8538282385144311
27,27,27,27,27,27,27,GMT-oNF-2,Ethyl acetate,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,0.5,30,25,3.73,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.1571000000000002,499.4600000000002,0.1571000000000002,0,0,0,0,0,0,1,0,1,0,0.7485331,0.8955639,0.9798591,0.8509874,0.8877374,0.87253618,0.7684274926058424,0.9766448673941576
