,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42a_fold3,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold4,rejection_mcmpnn_combi_v42a_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
12,12,12,12,12,12,12,SS336,Ethanol,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1177.966,21.0179,1177.966,21.0179,0,0,0,0,0,1,0,0,1,0,0.82872325,0.90164685,0.79020065,0.7973044,0.7904812,0.8216712700000001,0.762764851488045,0.8805776885119552
13,13,13,13,13,13,13,SS336,Ethanol,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,847.1960000000003,9.201500000000005,847.1960000000003,9.201500000000005,0,0,0,0,0,1,0,0,1,0,0.82063055,0.8732182,0.86053663,0.78050405,0.875283,0.842034486,0.7913526115946775,0.8927163604053224
14,14,14,14,14,14,14,SS336,Ethanol,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,224.508,0.0250999999999999,224.508,0.0250999999999999,0,0,0,0,0,1,0,0,1,0,0.9390228,0.96052647,0.94882405,0.72881496,0.94634604,0.9047068640000001,0.7822415230083157,1.0271722049916845
15,15,15,15,15,15,15,SS336,Ethanol,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,258.035,0.60719,258.035,0.60719,0,0,0,0,0,1,0,0,1,0,0.8267201,0.9252195,0.9530572,0.7563326,0.8961157,0.87148902,0.772521188173782,0.9704568518262179
16,16,16,16,16,16,16,SS336,Ethanol,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,726.5990000000002,8.290990000000008,726.5990000000002,8.290990000000008,0,0,0,0,0,1,0,0,1,0,0.8658891,0.8785421,0.88585865,0.8411949,0.91397786,0.8770925220000001,0.8439280603265034,0.9102569836734968
17,17,17,17,17,17,17,SS336,Ethanol,CC(C)Oc1c(C=[Ru]([P](C2CCCCC2)(C3CCCCC3)C4CCCCC4)(Cl)Cl)cccc1,CC(C)Oc1c(C=[Ru]([P](C2CCCCC2)(C3CCCCC3)C4CCCCC4)(Cl)Cl)cccc1,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,600.6170000000005,10.016299999999994,600.6170000000005,10.016299999999994,0,0,0,0,0,1,0,0,1,0,0.7838475,0.8521459,0.7384605,0.7284822,0.8296684,0.7865209,0.7189277546000601,0.8541140453999398
18,18,18,18,18,18,18,SS336,Ethanol,Cc1cc(C)c(N2CCN(C2=[Ru](Cl)(Cl)([P](C3CCCCC3)(C4CCCCC4)C5CCCCC5)=C6C=C(C7=CC=CC=C76)c8ccccc8)c9c(C)cc(C)cc9C)c(C)c1,Cc1cc(C)c(N2CCN(C2=[Ru](Cl)(Cl)([P](C3CCCCC3)(C4CCCCC4)C5CCCCC5)=C6C=C(C7=CC=CC=C76)c8ccccc8)c9c(C)cc(C)cc9C)c(C)c1,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,949.1099999999996,15.545019999999964,949.1099999999996,15.545019999999964,0,0,0,0,0,1,0,0,1,0,0.821265,0.847293,0.7572414,0.7543374,0.8584555,0.8077184599999999,0.7465062781469962,0.8689306418530036
19,19,19,19,19,19,19,SS336,Ethanol,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,833.2540000000001,8.765220000000003,833.2540000000001,8.765220000000003,0,0,0,0,0,1,0,0,1,0,0.84712905,0.8471472,0.8679672,0.8284564,0.875906,0.8533211700000001,0.8299322129886187,0.8767101270113814
20,20,20,20,20,20,20,SS336,Ethanol,Cl[Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)(Cl)[P](c4ccccc4)(c5ccccc5)c6ccccc6,Cl[Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)(Cl)[P](c4ccccc4)(c5ccccc5)c6ccccc6,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,701.9100000000001,8.266100000000007,701.9100000000001,8.266100000000007,0,0,0,0,0,1,0,0,1,0,0.85440195,0.8666829,0.88478565,0.79420507,0.89913416,0.8598419459999999,0.8095942027387258,0.9100896892612739
21,21,21,21,21,21,21,SS336,Ethanol,Cl[Ru](=Cc1ccccc1OC(C)C(C)=O)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,Cl[Ru](=Cc1ccccc1OC(C)C(C)=O)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,654.6440000000001,7.619420000000009,654.6440000000001,7.619420000000009,0,0,0,0,0,1,0,0,1,0,0.8099432,0.7979884,0.83468115,0.7880385,0.85401344,0.8169329380000001,0.7833127031640685,0.8505531728359317
22,22,22,22,22,22,22,SS336,Ethanol,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0,0,0,0,0,1,0,0,1,0,0.8212472,0.8592099,0.82683367,0.7636705,0.88143927,0.830480108,0.7750057066286209,0.8859545093713792
23,23,23,23,23,23,23,SS336,Ethanol,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,988.813,14.855389999999968,988.813,14.855389999999968,0,0,0,0,0,1,0,0,1,0,0.79601836,0.7505498,0.8107354,0.6654814,0.76319647,0.757196286,0.6867779845597298,0.8276145874402702
24,24,24,24,24,24,24,SS336,Ethanol,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1343.804999999998,17.299099999999974,1343.804999999998,17.299099999999974,0,0,0,0,0,1,0,0,1,0,0.7895136,0.8696084,0.7840844,0.81806743,0.84012234,0.820279234,0.7759925507464283,0.8645659172535718
25,25,25,25,25,25,25,SS336,Ethanol,O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.OP(O)(O)=O,O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.OP(O)(O)=O,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,2898.052999999997,-6.060099999999995,2898.052999999997,-6.060099999999995,0,0,0,0,0,1,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,26,26,26,26,26,26,SS336,Ethanol,O=C(O[Pd]1([P](CCCC[P]1(c2ccccc2)c3ccccc3)(c4ccccc4)c5ccccc5)OC(C(F)(F)F)=O)C(F)(F)F,O=C(O[Pd]1([P](CCCC[P]1(c2ccccc2)c3ccccc3)(c4ccccc4)c5ccccc5)OC(C(F)(F)F)=O)C(F)(F)F,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,758.9280000000005,7.142300000000004,758.9280000000005,7.142300000000004,0,0,0,0,0,1,0,0,1,0,0.8418379,0.862819,0.83075917,0.7562042,0.8388407,0.8260921939999999,0.775406204553795,0.8767781834462047
27,27,27,27,27,27,27,SS336,Ethanol,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,636.9610000000002,5.667400000000005,636.9610000000002,5.667400000000005,0,0,0,0,0,1,0,0,1,0,0.8418771,0.8740039,0.8651613,0.7684649,0.8543254,0.8407665200000001,0.7884085158249876,0.8931245241750125
28,28,28,28,28,28,28,SS336,Ethanol,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,670.9780000000002,5.228100000000005,670.9780000000002,5.228100000000005,0,0,0,0,0,1,0,0,1,0,0.8395394,0.880747,0.88211143,0.77206105,0.8774464,0.850381056,0.7917691066681083,0.9089930053318918
29,29,29,29,29,29,29,SS336,Ethanol,O=C[Rh]([P](c1ccccc1)(c2ccccc2)c3ccccc3)([H])([P](c4ccccc4)(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)c9ccccc9,O=C[Rh]([P](c1ccccc1)(c2ccccc2)c3ccccc3)([H])([P](c4ccccc4)(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)c9ccccc9,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,919.8080000000002,9.7901,919.8080000000002,9.7901,0,0,0,0,0,1,0,0,1,0,0.8554081,0.87801033,0.90708995,0.837028,0.9066553,0.8768383359999999,0.8383182097274465,0.9153584622725534
30,30,30,30,30,30,30,SS336,Ethanol,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,654.7930000000002,5.767100000000005,654.7930000000002,5.767100000000005,0,0,0,0,0,1,0,0,1,0,0.66181886,0.67834824,0.75715584,0.6932104,0.780077,0.7141220679999999,0.650038945855442,0.7782051901445578
31,31,31,31,31,31,31,SS336,Ethanol,CC(C)(C)C1=CC(C2=[N]3C=CC(C(C)(C)C)=C2)=[N]([Ir+]453([N]6=C(C7=C5C=CC=C7)C=CC=C6)C8=CC=CC=C8C9=CC=CC=[N]94)C=C1,CC(C)(C)C1=CC(C2=[N]3C=CC(C(C)(C)C)=C2)=[N]([Ir+]453([N]6=C(C7=C5C=CC=C7)C=CC=C6)C8=CC=CC=C8C9=CC=CC=[N]94)C=C1,0.5,30,25,0.321,CF,metal_catalyst,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,769.005,8.582500000000005,769.005,8.582500000000005,0,0,0,0,0,1,0,0,1,0,0.77215415,0.80059826,0.77148116,0.80819005,0.8235346,0.795191644,0.7667793274789856,0.8236039605210144
