,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42c_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,GMT-oNF-2,Acetonitrile,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,393.5550000000001,7.192200000000008,393.5550000000001,7.192200000000008,0,0,0,0,0,0,1,0,1,0,0.5421831,0.5752084,0.26108897,0.6556966,0.7152186,0.549879134,0.33246820472237626,0.7672900632776237
11,11,11,11,11,11,11,GMT-oNF-2,Acetonitrile,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,476.7290000000002,10.496399999999992,476.7290000000002,10.496399999999992,0,0,0,0,0,0,1,0,1,0,0.5497975,0.6730655,0.628003,0.5258471,0.7189425,0.6191311199999999,0.5181452076100732,0.7201170323899266
12,12,12,12,12,12,12,GMT-oNF-2,Acetonitrile,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,484.70500000000027,9.4452,484.70500000000027,9.4452,0,0,0,0,0,0,1,0,1,0,0.48728654,0.6397263,0.72658753,0.70406187,0.74858975,0.661250398,0.5303495704909603,0.7921512255090396
13,13,13,13,13,13,13,GMT-oNF-2,Acetonitrile,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,466.9030000000005,11.24519999999999,466.9030000000005,11.24519999999999,0,0,0,0,0,0,1,0,1,0,0.95903355,0.91280305,0.90123534,0.9301561,0.9672144,0.9340884880000001,0.8986007564483187,0.9695762195516815
14,14,14,14,14,14,14,GMT-oNF-2,Acetonitrile,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,622.6880000000002,9.1764,622.6880000000002,9.1764,0,0,0,0,0,0,1,0,1,0,0.8861699,0.7938123,0.6192352,0.8268205,0.90592766,0.806393112,0.6649917568048291,0.9477944671951708
15,15,15,15,15,15,15,GMT-oNF-2,Acetonitrile,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,0,0,0,0,0,0,1,0,1,0,0.33824652,0.029763281,0.4319112,0.62785816,0.107928395,0.30714151120000005,0.00553041637756585,0.6087526060224342
16,16,16,16,16,16,16,GMT-oNF-2,Acetonitrile,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,0,0,0,0,0,0,1,0,1,0,0.61867976,0.54276806,0.5385719,0.55153424,0.5731748,0.564945752,0.524129366729265,0.6057621372707349
17,17,17,17,17,17,17,GMT-oNF-2,Acetonitrile,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0,0,0,0,0,0,1,0,1,0,0.7110206,0.41786698,0.5697276,0.5133089,0.49399027,0.54118287,0.4053489080927098,0.6770168319072902
18,18,18,18,18,18,18,GMT-oNF-2,Acetonitrile,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,315.401,5.549400000000005,315.401,5.549400000000005,0,0,0,0,0,0,1,0,1,0,0.60876036,0.32847756,0.59640515,0.5399459,0.51619697,0.5179571880000001,0.3780446974422252,0.6578696785577751
19,19,19,19,19,19,19,GMT-oNF-2,Acetonitrile,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,280.436,6.466400000000006,280.436,6.466400000000006,0,0,0,0,0,0,1,0,1,0,0.1757372,0.35008222,0.04731399,0.15639064,0.37198424,0.22030165800000004,0.04932364359999397,0.3912796724000061
20,20,20,20,20,20,20,GMT-oNF-2,Acetonitrile,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1223.2760000000003,16.567999999999966,1223.2760000000003,16.567999999999966,0,0,0,0,0,0,1,0,1,0,0.9505884,0.961468,0.88102454,0.94754803,0.9026295,0.928651694,0.8853680773058928,0.9719353106941072
21,21,21,21,21,21,21,GMT-oNF-2,Acetonitrile,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1681.71,21.50820000000001,1681.71,21.50820000000001,0,0,0,0,0,0,1,0,1,0,0.967646,0.9941727,0.88642204,0.97263134,0.93422914,0.9510202440000001,0.898853881407353,1.0031866065926471
22,22,22,22,22,22,22,GMT-oNF-2,Acetonitrile,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1910.0040000000004,26.509200000000053,1910.0040000000004,26.509200000000053,0,0,0,0,0,0,1,0,1,0,0.9963272,1.0,0.8705581,0.9883203,0.9478004,0.9606011999999999,0.8929658878067698,1.02823651219323
23,23,23,23,23,23,23,GMT-oNF-2,Acetonitrile,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,394.5640000000001,8.844400000000004,394.5640000000001,8.844400000000004,0,0,0,0,0,0,1,0,1,0,0.09449151,0.59099686,0.7177126,0.90549695,0.76995707,0.6157309979999999,0.2277966248131419,1.003665371186858
24,24,24,24,24,24,24,GMT-oNF-2,Acetonitrile,CCCCCCCCP(CCCCCCCC)CCCCCCCC,CCCCCCCCP(CCCCCCCC)CCCCCCCC,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,370.6460000000002,9.5498,370.6460000000002,9.5498,0,0,0,0,0,0,1,0,1,0,0.13972989,-0.16960442,-0.21440077,0.061697602,0.6878107,0.10104660039999999,-0.34668298697221844,0.5487761877722185
25,25,25,25,25,25,25,GMT-oNF-2,Acetonitrile,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,325.348,4.424800000000004,325.348,4.424800000000004,0,0,0,0,0,0,1,0,1,0,0.32563716,0.6172112,0.14266542,0.12075022,0.18851691,0.27895618199999994,0.024203816505439513,0.5337085474945604
26,26,26,26,26,26,26,GMT-oNF-2,Acetonitrile,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,398.426,5.252200000000005,398.426,5.252200000000005,0,0,0,0,0,0,1,0,1,0,0.5714628,0.44818544,0.30541027,0.5513406,0.57838213,0.490956248,0.34665118247124566,0.6352613135287544
27,27,27,27,27,27,27,GMT-oNF-2,Acetonitrile,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,0.5,30,25,0.153,CF,ligand,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,499.4600000000002,0.1571000000000002,499.4600000000002,0.1571000000000002,0,0,0,0,0,0,1,0,1,0,0.8912866,1.0,1.0,0.9883313,0.9337858,0.96268074,0.9025675092150798,1.0227939707849203
