,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42c_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
10,10,10,10,10,10,10,DM300,Ethyl acetate,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,CN(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)cccc1)C,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,393.5550000000001,7.192200000000008,393.5550000000001,7.192200000000008,0,0,0,1,0,0,0,0,1,0,0.95523524,0.8846438,0.8672924,0.9331082,0.9418185,0.9164196279999999,0.8689211084297073,0.9639181475702925
11,11,11,11,11,11,11,DM300,Ethyl acetate,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,476.7290000000002,10.496399999999992,476.7290000000002,10.496399999999992,0,0,0,1,0,0,0,0,1,0,0.962878,0.91745853,0.855895,0.93632495,0.8881422,0.912139736,0.8604689899280638,0.9638104820719362
12,12,12,12,12,12,12,DM300,Ethyl acetate,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,484.70500000000027,9.4452,484.70500000000027,9.4452,0,0,0,1,0,0,0,0,1,0,0.91006535,0.85448533,0.88241625,0.8716692,0.8936186,0.882450946,0.8562168839472585,0.9086850080527414
13,13,13,13,13,13,13,DM300,Ethyl acetate,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,466.9030000000005,11.24519999999999,466.9030000000005,11.24519999999999,0,0,0,1,0,0,0,0,1,0,0.95618,0.93424445,0.88289106,0.9763372,0.93354976,0.9366404939999999,0.8933514671784565,0.9799295208215434
14,14,14,14,14,14,14,DM300,Ethyl acetate,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,622.6880000000002,9.1764,622.6880000000002,9.1764,0,0,0,1,0,0,0,0,1,0,1.0,0.98751783,0.8947651,1.0,1.0,0.9764565860000001,0.9193578363068381,1.0335553356931622
15,15,15,15,15,15,15,DM300,Ethyl acetate,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,0,0,0,1,0,0,0,0,1,0,0.9461929,0.9116132,0.94375443,0.75763446,0.86273146,0.88438529,0.786970248863984,0.981800331136016
16,16,16,16,16,16,16,DM300,Ethyl acetate,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,0,0,0,1,0,0,0,0,1,0,0.9924519,0.98077923,0.92641556,0.9832852,0.988928,0.974371978,0.9406003276387567,1.0081436283612433
17,17,17,17,17,17,17,DM300,Ethyl acetate,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0,0,0,1,0,0,0,0,1,0,0.9701594,0.9416766,0.92689276,0.90968466,0.9403249,0.937747664,0.9101366157479304,0.9653587122520696
18,18,18,18,18,18,18,DM300,Ethyl acetate,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,315.401,5.549400000000005,315.401,5.549400000000005,0,0,0,1,0,0,0,0,1,0,0.8597336,0.86806417,0.8769226,0.7811122,0.69973254,0.817113022,0.722828372878927,0.9113976711210731
19,19,19,19,19,19,19,DM300,Ethyl acetate,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,280.436,6.466400000000006,280.436,6.466400000000006,0,0,0,1,0,0,0,0,1,0,0.77354,0.7360143,0.7897144,0.81065553,0.72454745,0.766894336,0.7220102963981703,0.8117783756018297
20,20,20,20,20,20,20,DM300,Ethyl acetate,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1223.2760000000003,16.567999999999966,1223.2760000000003,16.567999999999966,0,0,0,1,0,0,0,0,1,0,1.0,1.0,0.91593,1.0,1.0,0.9831859999999999,0.9365028520012041,1.0298691479987956
21,21,21,21,21,21,21,DM300,Ethyl acetate,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1681.71,21.50820000000001,1681.71,21.50820000000001,0,0,0,1,0,0,0,0,1,0,1.0,0.9915823,0.9113722,1.0,1.0,0.9805908999999999,0.9323327266146039,1.0288490733853959
22,22,22,22,22,22,22,DM300,Ethyl acetate,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1910.0040000000004,26.509200000000053,1910.0040000000004,26.509200000000053,0,0,0,1,0,0,0,0,1,0,1.0,0.984669,0.9032887,1.0,1.0,0.97759154,0.9253625570453375,1.0298205229546624
23,23,23,23,23,23,23,DM300,Ethyl acetate,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,394.5640000000001,8.844400000000004,394.5640000000001,8.844400000000004,0,0,0,1,0,0,0,0,1,0,0.89634615,0.8875449,0.91135687,0.84818375,0.8731946,0.8833252540000001,0.8534821749708448,0.9131683330291553
24,24,24,24,24,24,24,DM300,Ethyl acetate,CCCCCCCCP(CCCCCCCC)CCCCCCCC,CCCCCCCCP(CCCCCCCC)CCCCCCCC,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,370.6460000000002,9.5498,370.6460000000002,9.5498,0,0,0,1,0,0,0,0,1,0,0.9500943,0.90383947,0.90579253,0.9284575,0.87670916,0.912978592,0.8785920805739312,0.9473651034260687
25,25,25,25,25,25,25,DM300,Ethyl acetate,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,325.348,4.424800000000004,325.348,4.424800000000004,0,0,0,1,0,0,0,0,1,0,0.95765686,0.73007363,0.90284467,0.9703311,0.99281263,0.9107437780000002,0.7787663996319161,1.0427211563680843
26,26,26,26,26,26,26,DM300,Ethyl acetate,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.426,5.252200000000005,398.426,5.252200000000005,0,0,0,1,0,0,0,0,1,0,0.96343607,0.97022223,0.9081578,0.9579277,0.992985,0.95854576,0.9198462340796758,0.9972452859203242
27,27,27,27,27,27,27,DM300,Ethyl acetate,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,0.5,30,25,0.073,CF,ligand,DM,300,59.0,-37.5,0,0,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.1571000000000002,499.4600000000002,0.1571000000000002,0,0,0,1,0,0,0,0,1,0,0.8867234,0.9385109,0.8027047,0.91542745,0.9731128,0.9032958499999999,0.8231750630607362,0.9834166369392636
