,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42c_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
11,11,11,11,11,11,11,SS336,Ethanol,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,CC(c1c(c2ccccc2P(C3CCCCC3)C4CCCCC4)c(C(C)C)cc(C(C)C)c1)C,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,476.7290000000002,10.496399999999992,476.7290000000002,10.496399999999992,0,0,0,0,0,1,0,0,1,0,0.6966128,0.7457328,0.7378826,0.63103765,0.7100863,0.70427043,0.6476949197320294,0.7608459402679706
12,12,12,12,12,12,12,SS336,Ethanol,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,484.70500000000027,9.4452,484.70500000000027,9.4452,0,0,0,0,0,1,0,0,1,0,0.7384087,0.8010498,0.8154452,0.7631527,0.75017697,0.773646674,0.7324619996706878,0.8148313483293121
13,13,13,13,13,13,13,SS336,Ethanol,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,466.9030000000005,11.24519999999999,466.9030000000005,11.24519999999999,0,0,0,0,0,1,0,0,1,0,0.79205716,0.80546427,0.76799583,0.73127013,0.796546,0.7786666779999999,0.7415339388836165,0.8157994171163833
14,14,14,14,14,14,14,SS336,Ethanol,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,622.6880000000002,9.1764,622.6880000000002,9.1764,0,0,0,0,0,1,0,0,1,0,0.767239,0.77161074,0.7146472,0.84715974,0.7549608,0.771123496,0.7114213977715248,0.8308255942284751
15,15,15,15,15,15,15,SS336,Ethanol,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,0,0,0,0,0,1,0,0,1,0,0.8709706,0.9554913,0.94429374,0.86625075,0.89195967,0.9057932120000001,0.8541491757497668,0.9574372482502334
16,16,16,16,16,16,16,SS336,Ethanol,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,0,0,0,0,0,1,0,0,1,0,0.8786814,0.8949348,0.88001674,0.90789783,0.90721774,0.893749702,0.8762051830167454,0.9112942209832546
17,17,17,17,17,17,17,SS336,Ethanol,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0,0,0,0,0,1,0,0,1,0,0.87609345,0.9561915,0.8887179,0.96894586,0.9209907,0.922187882,0.8717935900985437,0.9725821739014563
18,18,18,18,18,18,18,SS336,Ethanol,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,315.401,5.549400000000005,315.401,5.549400000000005,0,0,0,0,0,1,0,0,1,0,0.6918057,0.91257346,0.68576765,0.64240295,0.61797255,0.710104462,0.5645162419108376,0.8556926820891624
19,19,19,19,19,19,19,SS336,Ethanol,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,280.436,6.466400000000006,280.436,6.466400000000006,0,0,0,0,0,1,0,0,1,0,0.48410845,0.671195,0.67019755,0.48051944,0.63750595,0.588705278,0.466933987851214,0.7104765681487861
20,20,20,20,20,20,20,SS336,Ethanol,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1223.2760000000003,16.567999999999966,1223.2760000000003,16.567999999999966,0,0,0,0,0,1,0,0,1,0,0.77451676,0.76673687,0.82753897,0.8225023,0.754605,0.7891799799999999,0.7475521802467749,0.8308077797532248
21,21,21,21,21,21,21,SS336,Ethanol,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4cc(COc5cc(CP(c6ccccc6)(c7ccccc7)=O)cc(CP(c8ccccc8)(c9ccccc9)=O)c5)cc(COc%10cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)cc(CP(c%13ccccc%13)(c%14ccccc%14)=O)c%10)c4)cc(CP(c%15ccccc%15)(c%16ccccc%16)=O)c3,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1681.71,21.50820000000001,1681.71,21.50820000000001,0,0,0,0,0,1,0,0,1,0,0.7994475,0.772822,0.8377449,0.8225416,0.79784214,0.806079628,0.7750902397007525,0.8370690162992475
22,22,22,22,22,22,22,SS336,Ethanol,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5cc(c6ccc(COc7cc(CP(c8ccccc8)(c9ccccc9)=O)cc(CP(c%10ccccc%10)(c%11ccccc%11)=O)c7)cc6)cc(c%12ccc(COc%13cc(CP(c%14ccccc%14)(c%15ccccc%15)=O)cc(CP(c%16ccccc%16)(c%17ccccc%17)=O)c%13)cc%12)c5)cc4)cc(CP(c%18ccccc%18)(c%19ccccc%19)=O)c3,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1910.0040000000004,26.509200000000053,1910.0040000000004,26.509200000000053,0,0,0,0,0,1,0,0,1,0,0.8148736,0.7710644,0.8200808,0.80372125,0.7932062,0.80058925,0.7763847723213297,0.8247937276786703
23,23,23,23,23,23,23,SS336,Ethanol,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,394.5640000000001,8.844400000000004,394.5640000000001,8.844400000000004,0,0,0,0,0,1,0,0,1,0,0.71853566,0.9115815,0.9113411,0.89258313,0.91756165,0.8703206079999999,0.764321569193429,0.9763196468065708
24,24,24,24,24,24,24,SS336,Ethanol,CCCCCCCCP(CCCCCCCC)CCCCCCCC,CCCCCCCCP(CCCCCCCC)CCCCCCCC,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,370.6460000000002,9.5498,370.6460000000002,9.5498,0,0,0,0,0,1,0,0,1,0,0.7291608,0.76296645,0.5949614,0.6887593,0.78467655,0.7121049,0.6191622606927807,0.8050475393072194
25,25,25,25,25,25,25,SS336,Ethanol,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,325.348,4.424800000000004,325.348,4.424800000000004,0,0,0,0,0,1,0,0,1,0,0.68353826,0.8201784,0.5351635,0.6534114,0.62580585,0.6636194819999999,0.534967171161521,0.7922717928384787
26,26,26,26,26,26,26,SS336,Ethanol,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,398.426,5.252200000000005,398.426,5.252200000000005,0,0,0,0,0,1,0,0,1,0,0.77277315,0.8590491,0.7091075,0.84490836,0.82065284,0.80129819,0.725453915928106,0.877142464071894
27,27,27,27,27,27,27,SS336,Ethanol,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,0.5,30,25,0.321,CF,ligand,SS,500,82.0,0.0,0,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,499.4600000000002,0.1571000000000002,499.4600000000002,0.1571000000000002,0,0,0,0,0,1,0,0,1,0,0.7166672,0.9158828,0.9341042,0.8993261,0.8906746,0.87133098,0.7620149474665595,0.9806470125334404
