,id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_BW30,membrane_DM150,membrane_DM200,membrane_DM300,membrane_DM500,membrane_Desal5DL,membrane_GMT-NC,membrane_GMT-oNF-1,membrane_GMT-oNF-2,membrane_GMT-oNF-3,membrane_MPF50,membrane_NF270,membrane_NF90,membrane_NFX,membrane_PBI,membrane_PDMS,membrane_PEEK,membrane_PM280,membrane_PMPerformance,membrane_PMS600,membrane_PV46,membrane_SB90,membrane_SM122,membrane_SM228,membrane_SM240,membrane_SS126,membrane_SS136,membrane_SS150101,membrane_SS336,membrane_SS375,membrane_SS776,membrane_SS815,membrane_SeppurePT,membrane_TFC-SR2,membrane_TS40,membrane_XLE,membrane_CPA3,membrane_DDK,membrane_DK,membrane_Desal51HL,membrane_ES10C,membrane_ES20,membrane_ESPA1,membrane_ESPA2,membrane_ESPA3,membrane_HL,membrane_HR95,membrane_LC2,membrane_LE440,membrane_LF10,membrane_LFC1,membrane_NE90,membrane_NF,membrane_NF200,membrane_NF70,membrane_NTR729HF,membrane_NTR7450,membrane_PMS380,membrane_SB50,membrane_SW30XLE,membrane_SWC1,membrane_TS80,membrane_UTC20,membrane_UTC60,membrane_UTC70,membrane_VNF1,membrane_VNF2,membrane_X20,membrane_XLE440,membrane,process_configuration_CF,process_configuration_DE,process_configuration,membrane_configuration_FS,membrane_configuration_HF,membrane_configuration,corr_rejection,modified_corr_rejection,yj_corr_rejection,bc_corr_rejection,source,is_augmented,id_original,test_fold_rejection_model,train_mcmpnn_combi_id_organos_smino_6_fold0,val_mcmpnn_combi_id_organos_smino_6_fold0,test_mcmpnn_combi_id_organos_smino_6_fold0,rejection_mcmpnn_combi_id_organos_smino_6_fold0,train_mcmpnn_combi_id_organos_smino_6_fold1,val_mcmpnn_combi_id_organos_smino_6_fold1,test_mcmpnn_combi_id_organos_smino_6_fold1,rejection_mcmpnn_combi_id_organos_smino_6_fold1,train_mcmpnn_combi_id_organos_smino_6_fold2,val_mcmpnn_combi_id_organos_smino_6_fold2,test_mcmpnn_combi_id_organos_smino_6_fold2,rejection_mcmpnn_combi_id_organos_smino_6_fold2,train_mcmpnn_combi_id_organos_smino_6_fold3,val_mcmpnn_combi_id_organos_smino_6_fold3,test_mcmpnn_combi_id_organos_smino_6_fold3,rejection_mcmpnn_combi_id_organos_smino_6_fold3,train_mcmpnn_combi_id_organos_smino_6_fold4,val_mcmpnn_combi_id_organos_smino_6_fold4,test_mcmpnn_combi_id_organos_smino_6_fold4,rejection_mcmpnn_combi_id_organos_smino_6_fold4
10,729,300,-1.0,0.0,1,1,Ethanol,0.0141,20.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,-0.08410837,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SeppurePT,1,0,CF,0,1,HF,-0.08410837,0.0390603404271091,-1.6274584296388663,9712715194966.203,cat,0,729,-1.0,0,0,1,0.15665287,0,0,1,0.24849403,0,0,1,0.2810769,0,0,1,0.20557433,0,0,1,0.14724424
11,769,225,-1.0,0.0,1,1,Ethanol,0.24,10.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,0.875600962,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NFX,1,0,CF,1,0,FS,0.875600962,-0.8716038398594765,0.7031824896638773,36034771221210.125,cat,0,769,-1.0,0,0,1,0.621234,0,0,1,0.58517635,0,0,1,0.46889108,0,0,1,0.53358585,0,0,1,0.3745449
12,776,250,-1.0,0.0,1,1,Ethanol,0.3787,10.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,0.409254808,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TS40,1,0,CF,1,0,FS,0.409254808,-0.2213096963396675,-0.7236827770413721,19346728207117.305,cat,0,776,-1.0,0,0,1,0.41502234,0,0,1,0.4032249,0,0,1,0.4184739,0,0,1,0.46627897,0,0,1,0.41809034
13,783,200,-1.0,0.0,1,1,Ethanol,2.033857,10.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,-0.043269231,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SB90,1,0,CF,1,0,FS,-0.043269231,0.0225393973891391,-1.5733065200474887,10296087741089.123,cat,0,783,-1.0,0,0,1,-0.035152316,0,0,1,0.11881396,0,0,1,-0.021225572,0,0,1,0.21483624,0,0,1,0.18430495
14,790,225,-1.0,0.0,1,1,Ethanol,0.24,20.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,0.896634615,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NFX,1,0,CF,1,0,FS,0.896634615,-0.9455195327302578,0.7821259283772117,37036516590229.07,cat,0,790,-1.0,0,0,1,0.65996265,0,0,1,0.6781565,0,0,1,0.517141,0,0,1,0.50971586,0,0,1,0.4859221
15,797,250,-1.0,0.0,1,1,Ethanol,0.3787,20.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,0.548076923,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TS40,1,0,CF,1,0,FS,0.548076923,-0.3354303404955897,-0.3614464681990821,23348554366354.26,cat,0,797,-1.0,0,0,1,0.44817373,0,0,1,0.46462184,0,0,1,0.42853382,0,0,1,0.38132346,0,0,1,0.40661615
16,804,200,-1.0,0.0,1,1,Ethanol,2.033857,20.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,-0.092548077,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SB90,1,0,CF,1,0,FS,-0.092548077,0.0423975361177166,-1.638270385033424,9596054173468.293,cat,0,804,-1.0,0,0,1,0.060412943,0,0,1,0.13432825,0,0,1,0.1104441,0,0,1,0.24589878,0,0,1,0.25316724
17,811,225,-1.0,0.0,1,1,Ethanol,0.24,30.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,0.873493976,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NFX,1,0,CF,1,0,FS,0.873493976,-0.8648481828193276,0.6953469837691291,35935824533071.92,cat,0,811,-1.0,0,0,1,0.70102304,0,0,1,0.73202324,0,0,1,0.58023983,0,0,1,0.56245,0,0,1,0.58892775
18,818,250,-1.0,0.0,1,1,Ethanol,0.3787,30.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,0.654435926,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TS40,1,0,CF,1,0,FS,0.654435926,-0.4490821263625734,-0.0488742243000236,26921205026863.207,cat,0,818,-1.0,0,0,1,0.4969961,0,0,1,0.54302496,0,0,1,0.46348885,0,0,1,0.33406276,0,0,1,0.49246728
19,825,200,-1.0,0.0,1,1,Ethanol,2.033857,30.0,21.0,C(C)O,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,0.19550931,122.17099999999996,1.1476,122.17099999999996,1.1476,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SB90,1,0,CF,1,0,FS,0.19550931,-0.08911387551107,-1.1852865411478526,14412279125790.191,cat,0,825,-1.0,0,0,1,0.29038134,0,0,1,0.19351634,0,0,1,0.23165292,0,0,1,0.34081432,0,0,1,0.42282236
20,830,300,87.0,-8.0,0,0,Petroleum ether,3.650866078,30.0,21.0,CCCCC,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,-0.310061602,122.17099999999996,1.1476,122.17099999999996,1.1476,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,1,0,FS,-0.310061602,0.1205941984667795,-1.8799102654120805,7002833105541.717,cat,0,830,-1.0,0,0,1,0.034808874,0,0,1,0.021306515,0,0,1,0.08141053,0,0,1,-0.032368004,0,0,1,0.07701588
21,835,300,-1.0,0.0,1,1,Petroleum ether,1.418404367,30.0,21.0,CCCCC,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,-0.229979466,122.17099999999996,1.1476,122.17099999999996,1.1476,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMPerformance,0,1,DE,1,0,FS,-0.229979466,0.0934144933261623,-1.7984101372165238,7870466215981.427,cat,0,835,-1.0,0,0,1,0.023828566,0,0,1,0.035847902,0,0,1,0.04697573,0,0,1,-0.05527973,0,0,1,0.044357598
22,840,500,82.0,0.0,0,1,Petroleum ether,0.762989989,30.0,21.0,CCCCC,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,0.028747433,122.17099999999996,1.1476,122.17099999999996,1.1476,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SS336,0,1,DE,1,0,FS,0.028747433,-0.0082191941116828,-1.4696673358570334,11404871605928.293,cat,0,840,-1.0,0,0,1,0.04048896,0,0,1,0.022475481,0,0,1,0.055614293,0,0,1,-0.007878542,0,0,1,0.12231332
23,845,300,87.0,-8.0,0,0,Petroleum ether,3.650866078,20.0,21.0,CCCCC,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,-0.367556468,122.17099999999996,1.1476,122.17099999999996,1.1476,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,1,0,FS,-0.367556468,0.1391094102375546,-1.9339692823386516,6435694366627.457,cat,0,845,-1.0,0,0,1,0.01908791,0,0,1,0.052735984,0,0,1,0.06642383,0,0,1,-0.018511176,0,0,1,0.08964127
24,850,300,-1.0,0.0,1,1,Petroleum ether,1.418404367,20.0,21.0,CCCCC,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,-0.396303901,122.17099999999996,1.1476,122.17099999999996,1.1476,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMPerformance,0,1,DE,1,0,FS,-0.396303901,0.1480791814701957,-1.9597422914314864,6168421586454.815,cat,0,850,-1.0,0,0,1,0.0038823485,0,0,1,0.05193287,0,0,1,0.031454325,0,0,1,-0.052371204,0,0,1,0.058400393
25,855,500,82.0,0.0,0,1,Petroleum ether,0.762989989,20.0,21.0,CCCCC,CN(C)C1=CC=NC=C1,CN(C)C1=CC=NC=C1,organocatalyst,-0.126283368,122.17099999999996,1.1476,122.17099999999996,1.1476,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SS336,0,1,DE,1,0,FS,-0.126283368,0.0554866498718204,-1.6802716625749217,9142621283821.64,cat,0,855,-1.0,0,0,1,0.009657681,0,0,1,0.024979472,0,0,1,0.025733173,0,0,1,-0.024357677,0,0,1,0.08351809
